Anime,URL,Tags,Alts
Dappisuru Tame ni Hitsuyou na Koto,https://www.anime-planet.com/anime/dappisuru-tame-ni-hitsuyou-na-koto,"['Coming of Age', 'School Life', 'Shorts']","
Alt title: Growth Factor
"
Days of Urashimasakatasen: RAINBOW,https://www.anime-planet.com/anime/days-of-urashimasakatasen-rainbow,"['Comedy', 'Slice of Life', 'Chibi', 'Idols']","
Alt title: Urashimasakatasen no Nichijou: RAINBOW
"
Big X,https://www.anime-planet.com/anime/big-x,"['Action', 'Sci Fi', 'Black and White', 'Historical', 'Superpowers', 'War', 'World War 2', 'Based on a Manga']",
Dance with Devils,https://www.anime-planet.com/anime/dance-with-devils,"['Drama', 'Reverse Harem', 'Romance', 'Demons', 'Supernatural', 'Vampires', 'Violence', 'Original Work']",
Kurousa-P: Ariadne,https://www.anime-planet.com/anime/kurousa-p-ariadne,['Vocaloid'],
Grim,https://www.anime-planet.com/anime/grim,"['Abstract', 'No Dialogue', 'Shorts', 'Stop Motion Animation']",
Hai! Akko Desu,https://www.anime-planet.com/anime/hai-akko-desu,"['Romance', 'Slice of Life']",
Kotone Tenjin: PUNISHMENT,https://www.anime-planet.com/anime/kotone-tenjin-punishment,['VTubers'],
Management of a Novice Alchemist Mini Anime,https://www.anime-planet.com/anime/management-of-a-novice-alchemist-mini-anime,"['Comedy', 'Chibi', 'Short Episodes', 'Based on a Light Novel']","
Alt title: Shinmai Renkinjutsushi no Tenpo Keiei Mini Anime
"
Pyun Pyun Maru,https://www.anime-planet.com/anime/pyun-pyun-maru,"['Comedy', 'Shounen', 'Ninja', 'Based on a Manga']",
Monoshiri Daigaku Ashita no Calendar,https://www.anime-planet.com/anime/monoshiri-daigaku-ashita-no-calendar,"['Family Friendly', 'Short Episodes']",
Shounen Sunday CM: Tuxedo Gin,https://www.anime-planet.com/anime/shounen-sunday-cm-tuxedo-gin,"['Shounen', 'Animal Protagonists', 'Birds', 'Commercials', 'Non-Human Protagonists', 'Penguins', 'Promotional', 'Based on a Manga']",
Tatakae! Osper,https://www.anime-planet.com/anime/tatakae-osper,"['Action', 'Sci Fi']","
Alt title: Fight! Osper
"
Opette,https://www.anime-planet.com/anime/opette,"['Abstract', 'No Dialogue', 'Shorts', 'Stop Motion Animation']",
Yellow Fish,https://www.anime-planet.com/anime/yellow-fish,"['Abstract', 'No Dialogue', 'Shorts']",
millennium parade: Trepanation,https://www.anime-planet.com/anime/millennium-parade-trepanation,['Abstract'],
Panpaka Pants WO New!,https://www.anime-planet.com/anime/panpaka-pants-wo-new,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Pigs', 'Short Episodes']",
Panpaka Pants O New-san,https://www.anime-planet.com/anime/panpaka-pants-o-new-san,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Pigs', 'Short Episodes', 'Flash Animation']",
Semi wa Magic Cube,https://www.anime-planet.com/anime/semi-wa-magic-cube,"['Action', 'Fantasy', 'Korean Animation']",
kemu: Haikei Doppelganger,https://www.anime-planet.com/anime/kemu-haikei-doppelganger,['Vocaloid'],
"Salad Viking: Kono Hoshi no ""Midori"" wa Umakatta...",https://www.anime-planet.com/anime/salad-viking-kono-hoshi-no-midori-wa-umakatta,"['Promotional', 'Based on a Manga']",
Canon T-70: Highway Star-hen,https://www.anime-planet.com/anime/canon-t-70-highway-star-hen,"['Sci Fi', 'Commercials', 'Promotional', 'Based on a Manga']",
Shannon: Heading Towards the Blue,https://www.anime-planet.com/anime/shannon-heading-towards-the-blue,"['Drama', 'Romance', 'Vocaloid']","
Alt title: Shannon: Ao e Mukau
"
Dash! Yonkuro: Horizon Gundan vs. Dash Gundan,https://www.anime-planet.com/anime/dash-yonkuro-horizon-gundan-vs-dash-gundan,"['Shounen', 'Sports', 'Cars', 'Racing', 'Based on a Manga']",
The Grouse in Snow Mountain,https://www.anime-planet.com/anime/the-grouse-in-snow-mountain,"['Drama', 'Mountain Climbing', 'No Dialogue', 'Shorts', 'Original Work']",
3-gatsu no Lion meets Bump of Chicken,https://www.anime-planet.com/anime/3-gatsu-no-lion-meets-bump-of-chicken,"['Orphans', 'Based on a Manga']","
Alt title: March Comes in like a Lion meets Bump of Chicken
"
Medabots,https://www.anime-planet.com/anime/medabots,"['Action', 'Non-Human Protagonists', 'Proxy Battles', 'Robots', 'Tournaments', 'Based on a Video Game']",
Attack on Titan: The Final Season Chimi Chara Theater,https://www.anime-planet.com/anime/attack-on-titan-the-final-season-chimi-chara-theater,"['Comedy', 'Chibi']","
Alt title: Shingeki no Kyojin: The Final Season Chimi Chara Gekijou
"
Knights Hunter OVA,https://www.anime-planet.com/anime/knights-hunter-ova,"['Action', 'Drama', 'Assassins', 'Revenge']","
Alt title: Weiss Kreuz OVA
"
Kakurenbo: Hide & Seek,https://www.anime-planet.com/anime/kakurenbo-hide-seek,"['Horror', 'Child Protagonists', 'Demons', 'High Stakes Games', 'Shorts', 'Supernatural', 'CG Animation', 'Original Work']",
Doukoku no Nightmare,https://www.anime-planet.com/anime/doukoku-no-nightmare,"['Sci Fi', 'Androids', 'Music', 'Robots', 'Short Episodes', 'Superpowers', 'CG Animation', 'Original Work']",
Haikyuu!! Quest Picture Drama,https://www.anime-planet.com/anime/haikyuu-quest-picture-drama,"['Fantasy', 'Shounen', 'Game Elements', 'Picture Drama', 'Short Episodes', 'Based on a Manga']",
Tai Chi Chasers,https://www.anime-planet.com/anime/tai-chi-chasers,"['Action', 'Adventure']","
Alt title: Taichi Senjimon
"
Kao Corporation CM: Kirei Tsunagaru Mainichi e,https://www.anime-planet.com/anime/kao-corporation-cm-kirei-tsunagaru-mainichi-e,"['Fantasy', 'Commercials', 'Promotional', 'Short Episodes']",
Get Up! Get Live!,https://www.anime-planet.com/anime/get-up-get-live,"['Comedy', 'Chibi', 'Short Episodes']",
Kochoki,https://www.anime-planet.com/anime/kochoki,"['16th Century', 'Biographies', 'Historical', 'Violence', 'Original Work']","
Alt title: Kochoki: Wakaki Nobunaga
"
Tsukuyomi -Moon Phase- Special,https://www.anime-planet.com/anime/tsukuyomi-moon-phase-special,"['Comedy', 'Fantasy', 'Gag', 'Vampires', 'Based on a Manga']","
Alt title: Tsukuyomi -Moon Phase- Up and Down, In the Sun, Floating Away... What Is It?
"
Dagashi Kashi,https://www.anime-planet.com/anime/dagashi-kashi,"['Comedy', 'Shounen', 'Slice of Life', 'Countryside', 'Food and Beverage', 'Based on a Manga']",
Cinderella Nine Episode 13,https://www.anime-planet.com/anime/cinderella-nine-episode-13,"['Sports', 'Baseball', 'School Club', 'Based on a Mobile Game']","
Alt title: Hachigatsu no Cinderella Nine Episode 13
"
Selepro-chan! Theater,https://www.anime-planet.com/anime/selepro-chan-theater,"['Chibi', 'Idols', 'Short Episodes']","
Alt title: Selepro-chan! Gekijou
"
True Tears Epilogue,https://www.anime-planet.com/anime/true-tears-epilogue,"['Drama', 'Based on a Visual Novel']",
Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,https://www.anime-planet.com/anime/full-dive-this-ultimate-next-gen-full-dive-rpg-is-even-shittier-than-real-life,"['Action', 'Comedy', 'Fantasy', 'Game Elements', 'MMORPG', 'Virtual Reality', 'Violence', 'Based on a Light Novel']","
Alt title: Kyuukyoku Shinkashita Full Dive RPG ga Genjitsu Yori mo Kusoge dattara
"
Kem: Oyasumi,https://www.anime-planet.com/anime/kem-oyasumi,['Dogs'],
Omoide Onigiri,https://www.anime-planet.com/anime/omoide-onigiri,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Omoide Onigiri
"
Strange Reitaro: humming bird,https://www.anime-planet.com/anime/strange-reitaro-humming-bird,['Abstract'],
Tekkaman Blade II: Virgin Memory,https://www.anime-planet.com/anime/tekkaman-blade-ii-virgin-memory,"['Action', 'Mecha', 'Sci Fi', 'Aliens', 'Original Work']","
Alt title: Uchuu no Kishi Tekkaman Blade II: Virgin Memory
"
Snowdrop,https://www.anime-planet.com/anime/snowdrop,"['Bears', 'Minna no Uta']","
Alt title: Minna no Uta: Snowdrop
"
MTV ID (Masanobu Hiraoka),https://www.anime-planet.com/anime/mtv-id-masanobu-hiraoka,"['Abstract', 'No Dialogue', 'Promotional', 'Station Identifications']",
Astarotte's Toy,https://www.anime-planet.com/anime/astarottes-toy,"['Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Seinen', 'Age Gap', 'Demons', 'Person in a Strange World', 'Royalty', 'Tsundere', 'Based on a Manga']","
Alt title: Astarotte no Omocha!
"
Barbapapa,https://www.anime-planet.com/anime/barbapapa,"['Fantasy', 'Family Friendly', 'Short Episodes']",
The World of Golden Eggs,https://www.anime-planet.com/anime/the-world-of-golden-eggs,"['Comedy', 'Parody', 'Original Work']",
Please Teacher: Marie Love Theater,https://www.anime-planet.com/anime/please-teacher-marie-love-theater,"['Comedy', 'Romance']","
Alt title: Onegai☆Teacher: Marie, Ai no Gekijou
"
Mikagura School Suite,https://www.anime-planet.com/anime/mikagura-school-suite,"['Action', 'Comedy', 'Fantasy', 'Based on a Song', 'School Club', 'School Life', 'Superpowers']","
Alt title: Mikagura Gakuen Kumikyoku
"
Burst Angel: Infinity,https://www.anime-planet.com/anime/burst-angel-infinity,"['Action', 'Mecha', 'Mercenaries', 'Original Work']","
Alt title: Bakuretsu Tenshi: Infinity
"
Digimon Frontier,https://www.anime-planet.com/anime/digimon-frontier,"['Action', 'Adventure', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Monster-of-the-week', 'Monsters', 'Person in a Strange World']",
Pinocchio-P: Obake no Ukenerai,https://www.anime-planet.com/anime/pinocchio-p-obake-no-ukenerai,"['Ghosts', 'Supernatural', 'Vocaloid']","
Alt title: Pinocchio-P: Ghosts Play to the Audience
"
Pochitto Hatsumei: Pikachin-Kit Episode 0,https://www.anime-planet.com/anime/pochitto-hatsumei-pikachin-kit-episode-0,"['Comedy', 'Sci Fi', 'Shounen']",
Yumemakura Baku Twilight Gekijou,https://www.anime-planet.com/anime/yumemakura-baku-twilight-gekijou,[],
Ikkitousen: Dragon Destiny: Hot Springs Grand Final Battle,https://www.anime-planet.com/anime/ikkitousen-dragon-destiny-hot-springs-grand-final-battle,"['Comedy', 'Ecchi', 'Nudity']",
Re:vale: Re-raise,https://www.anime-planet.com/anime/re-vale-re-raise,"['Idols', 'Music', 'CG Animation']",
Bananya and the Curious Bunch,https://www.anime-planet.com/anime/bananya-and-the-curious-bunch,"['Comedy', 'Slice of Life', 'Animal Protagonists', 'Cats', 'Family Friendly', 'Food Protagonists', 'Iyashikei', 'Non-Human Protagonists', 'Short Episodes', 'Original Work']","
Alt title: Bananya: Fushigi na Nakama-tachi
"
Infini-T Force Movie,https://www.anime-planet.com/anime/infini-t-force-movie,"['Sci Fi', 'Seinen', 'Crossover', 'Superheroes', 'Based on a Manga', 'CG Animation']","
Alt title: Infini-T Force Movie: Gatchaman Saraba Tomo yo
"
Ashita E Attack!,https://www.anime-planet.com/anime/ashita-e-attack,"['Drama', 'Sports', 'School Life', 'Volleyball']","
Alt title: Attack on Tomorrow
"
Sushi-Sumo,https://www.anime-planet.com/anime/sushi-sumo,"['Comedy', 'Food Protagonists', 'Hand to Hand Combat', 'Non-Human Protagonists', 'Short Episodes', 'Sumo Wrestling', 'Wrestling', 'Based on a Picture Book', 'CG Animation']",
Saikyou Donbei x Hanma Baki: Saikyou no Dongitsune Genrutsutsu,https://www.anime-planet.com/anime/saikyou-donbei-x-hanma-baki-saikyou-no-dongitsune-genrutsutsu,"['Commercials', 'Food and Beverage', 'Promotional']",
UQiYO: Dry Dry Try,https://www.anime-planet.com/anime/uqiyo-dry-dry-try,[],
Mokke,https://www.anime-planet.com/anime/mokke,"['Seinen', 'Slice of Life', 'Child Protagonists', 'Contemporary Fantasy', 'Countryside', 'Family Friendly', 'Iyashikei', 'Japanese Mythology', 'Siblings', 'Supernatural', 'Youkai', 'Based on a Manga']",
To Heart 2 AD Plus,https://www.anime-planet.com/anime/to-heart-2-ad-plus,"['Harem', 'Slice of Life', 'Based on an Eroge', 'Based on a Visual Novel']","
Alt title: ToHeart2 adplus
"
Banner of the Stars II Recap,https://www.anime-planet.com/anime/banner-of-the-stars-ii-recap,['Recap'],"
Alt title: Seikai no Senki II Recap
"
Rilakkuma: Honey & Smile,https://www.anime-planet.com/anime/rilakkuma-honey-and-smile,"['Animal Protagonists', 'Bears', 'No Dialogue', 'Non-Human Protagonists', 'Promotional', 'San-X Characters', 'Shorts']",
kemu: Invisible,https://www.anime-planet.com/anime/kemu-invisible,['Vocaloid'],
Time Bokan Series: Itadakiman,https://www.anime-planet.com/anime/time-bokan-series-itadakiman,"['Mecha', 'Sci Fi', 'Original Work']",
The Vision of Escaflowne Recaps,https://www.anime-planet.com/anime/the-vision-of-escaflowne-recaps,['Recap'],"
Alt title: Tenkuu no Escaflowne Recaps
"
Yu-Gi-Oh! GX,https://www.anime-planet.com/anime/yu-gi-oh-gx,"['Sci Fi', 'Shounen', 'Card Battles', 'High Stakes Games', 'School Life', 'Tournaments', 'Based on a Manga']",
Neko ga Kureta Marui Shiawase,https://www.anime-planet.com/anime/neko-ga-kureta-marui-shiawase,"['Comedy', 'Slice of Life', 'Promotional', 'Short Episodes']",
Ningen Fushin: Adventurers Who Don’t Believe in Humanity Will Save the World,https://www.anime-planet.com/anime/ningen-fushin-adventurers-who-dont-believe-in-humanity-will-save-the-world,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Monsters', 'Based on a Light Novel']","
Alt titles: Apparently, Disillusioned Adventurers Will Save the World, Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu You desu
"
Girls und Panzer: Saishuushou - Fushou Akiyama Yukari no Sensha Kouza,https://www.anime-planet.com/anime/girls-und-panzer-saishuushou-fushou-akiyama-yukari-no-sensha-kouza,"['Educational', 'Military', 'Original Work']","
Alt title: Girls und Panzer das Finale: Akiyama Yukari's Tank Course
"
Mooretsu Atarou,https://www.anime-planet.com/anime/mooretsu-atarou,"['Comedy', 'Shounen', 'Slice of Life', 'Family Friendly', 'Ghosts', 'Supernatural', 'Based on a Manga']",
The Severing Crime Edge,https://www.anime-planet.com/anime/the-severing-crime-edge,"['Fantasy', 'Seinen', 'High Stakes Games', 'Based on a Manga']","
Alt title: Dansai Bunri no Crime Edge
"
Taisho Baseball Girls Specials,https://www.anime-planet.com/anime/taisho-baseball-girls-specials,"['Sports', 'Baseball', 'Based on a Light Novel']","
Alt title: Taishou Yakyuu Musume Specials
"
Yu Tong,https://www.anime-planet.com/anime/yu-tong,"['Chinese Animation', 'Family Friendly', 'Shorts']",
MaM: Blooming World,https://www.anime-planet.com/anime/mam-blooming-world,['Idols'],
NILFRUITS: Arandano,https://www.anime-planet.com/anime/nilfruits-arandano,"['Orphans', 'Vocaloid', 'Bullying', 'Mature Themes', 'Physical Abuse', 'Violence']",
Bottom-tier Character Tomozaki OVA,https://www.anime-planet.com/anime/bottom-tier-character-tomozaki-ova,"['Comedy', 'Romance', 'Shounen', 'Slice of Life', 'Short Episodes', 'Based on a Light Novel']","
Alt title: Jaku-Chara Tomozaki-kun OVA
"
Denkou Chou Tokkyuu Hikarian,https://www.anime-planet.com/anime/denkou-chou-tokkyuu-hikarian,"['Adventure', 'Comedy', 'Sci Fi', 'Shounen']",
"Susume, Karolina",https://www.anime-planet.com/anime/susume-karolina,"['Board Games', 'Shorts']",
The Gift,https://www.anime-planet.com/anime/the-gift,"['Adventure', 'Fantasy', 'Family Friendly', 'Person in a Strange World', 'Shorts', 'CG Animation', 'Original Work']",
BAND-MAID: Unleash!!!!!,https://www.anime-planet.com/anime/band-maid-unleash,['Music'],
Dragonar Academy,https://www.anime-planet.com/anime/dragonar-academy,"['Ecchi', 'Fantasy', 'Dragons', 'School Life', 'Nudity', 'Based on a Light Novel']","
Alt title: Seikoku no Dragonar
"
Nono-chan,https://www.anime-planet.com/anime/nono-chan,"['Comedy', 'Slice of Life', 'Family Friendly', 'Family Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",
Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,https://www.anime-planet.com/anime/mobile-suit-gundam-hikaru-inochi-chronicle-uc,"['Mecha', 'Recap']","
Alt title: Kidou Senshi Gundam: Hikaru Inochi Chronicle U.C.
"
Flash and Dash,https://www.anime-planet.com/anime/flash-and-dash,"['Action', 'Comedy', 'Cars', 'Chinese Animation', 'Family Friendly', 'Racing']","
Alt title: Lei Su Deng Shandian Chong Xian
"
Gamba no Bouken,https://www.anime-planet.com/anime/gamba-no-bouken,"['Adventure', 'Animal Protagonists', 'Non-Human Protagonists', 'Based on a Novel']",
Kotae wo Dasu no da,https://www.anime-planet.com/anime/kotae-wo-dasu-no-da,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Kotae wo Dasu no da
"
Fate/Grand Order x Thunderbolt Fantasy 3,https://www.anime-planet.com/anime/fate-grand-order-x-thunderbolt-fantasy-3,"['Action', 'Fantasy', 'Crossover', 'Shorts', 'Swordplay']","
Alt title: Fate/Grand Order x Touri-ken Yuuki 3
"
Sumomomo Momomo Specials,https://www.anime-planet.com/anime/sumomomo-momomo-specials,"['Comedy', 'Seinen', 'Martial Arts', 'Based on a Manga']","
Alt title: Sumomomo Momomo: Chijou Saikyou no Yome Specials
"
Tatsuya Kitani: There Must Be No Meaning in My Life,https://www.anime-planet.com/anime/tatsuya-kitani-there-must-be-no-meaning-in-my-life,"['Abstract', 'Black and White', 'Vocaloid']","
Alt title: Tatsuya Kitani: Kitto Kono Inochi ni Imi wa Nakatta
"
Shin Karate Jigokuhen,https://www.anime-planet.com/anime/shin-karate-jigokuhen,"['Action', 'Seinen', 'Martial Arts', 'Explicit Sex', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']",
Patalliro Saiyuki! Special,https://www.anime-planet.com/anime/patalliro-saiyuki-special,"['Adventure', 'Comedy', 'Based on a Novel']",
Oreimo 2 Specials,https://www.anime-planet.com/anime/oreimo-2-specials,"['Drama', 'Romance', 'Otaku Culture', 'Siblings', 'Tsundere', 'Based on a Light Novel']","
Alt title: Ore no Imouto ga Konna ni Kawaii Wake ga Nai. Specials
"
Doraemon: Boku no Umareta Hi,https://www.anime-planet.com/anime/doraemon-boku-no-umareta-hi,"['Sci Fi', 'Shounen', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",
Love Live! x Watering KissMint Collaboration CM,https://www.anime-planet.com/anime/love-live-x-watering-kissmint-collaboration-cm,"['Commercials', 'Promotional']",
Aki Monogatari,https://www.anime-planet.com/anime/aki-monogatari,"['Animal Protagonists', 'Birds', 'Family Friendly', 'Minna no Uta', 'Non-Human Protagonists']",
Locke the Superman: Lord Leon,https://www.anime-planet.com/anime/locke-the-superman-lord-leon,"['Action', 'Sci Fi', 'Cyborgs', 'Outer Space', 'Psychic Powers', 'Space Pirates', 'Superpowers']","
Alt title: Choujin Locke: Lord Leon
"
Shake,https://www.anime-planet.com/anime/shake,"['Shorts', 'Original Work']",
Kabatotto,https://www.anime-planet.com/anime/kabatotto,"['Comedy', 'Animal Protagonists', 'Family Friendly']",
Hiatari Ryoukou!,https://www.anime-planet.com/anime/hiatari-ryoukou,"['Drama', 'Romance', 'Boarding House', 'School Life', 'Nudity', 'Based on a Manga']",
Yawarakai Yuurei Tenji Kiroku,https://www.anime-planet.com/anime/yawarakai-yuurei-tenji-kiroku,"['Abstract', 'Shorts']",
EMOMOMO,https://www.anime-planet.com/anime/emomomo,['Social Media'],
SAKUGAN,https://www.anime-planet.com/anime/sakugan,"['Adventure', 'Mecha', 'Sci Fi', 'Child Protagonists', 'Based on a Novel']","
Alt title: Project Anima: Sakugan Labyrinth Marker
"
Highlander: The Search for Vengeance,https://www.anime-planet.com/anime/highlander-the-search-for-vengeance,"['Sci Fi', 'Death of a Loved One', 'Medieval', 'Revenge', 'Swordplay', 'Based on a Movie']",
Sakuhin,https://www.anime-planet.com/anime/sakuhin,"['Abstract', 'Shorts']",
Galaxy Angel,https://www.anime-planet.com/anime/galaxy-angel,"['Comedy', 'Sci Fi', 'Episodic', 'Outer Space']",
TeddyLoid: Shooting Star,https://www.anime-planet.com/anime/teddyloid-shooting-star,"['Dancing', 'Vocaloid', 'CG Animation']",
My Melody no Akazukin,https://www.anime-planet.com/anime/my-melody-no-akazukin,"['Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'Rabbits', 'Sanrio Characters', 'Based on a Fairy Tale']",
ZUTOMAYO: Ham,https://www.anime-planet.com/anime/zutomayo-ham,['Drama'],
No Game No Life: Zero - Manner Movie,https://www.anime-planet.com/anime/no-game-no-life-zero-manner-movie,"['Comedy', 'Chibi', 'Shorts']",
Psychodelic,https://www.anime-planet.com/anime/psychodelic,"['Gyaru', 'Korean Animation', 'No Dialogue', 'Shorts']",
Maware Toroika,https://www.anime-planet.com/anime/maware-toroika,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Maware Troika
"
Cells at Work! Code Black CM,https://www.anime-planet.com/anime/cells-at-work-code-black-cm,"['Anthropomorphic', 'Commercials', 'Non-Human Protagonists', 'Promotional']","
Alt title: Hataraku Saibou Black CM
"
The Dawn of the Witch,https://www.anime-planet.com/anime/the-dawn-of-the-witch,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Magic School', 'Explicit Violence', 'Based on a Light Novel']","
Alt title: Mahoutsukai Reimeiki
"
Hitori no Shita: The Outcast,https://www.anime-planet.com/anime/hitori-no-shita-the-outcast,"['Action', 'Martial Arts', 'Supernatural', 'Superpowers', 'Zombies', 'Violence', 'Based on a Manga']",
Majime ni Fumajime Kaiketsu Zorori,https://www.anime-planet.com/anime/majime-ni-fumajime-kaiketsu-zorori,"['Adventure', 'Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'Pigs', 'Based on a Picture Book']",
Dokkoida?!,https://www.anime-planet.com/anime/dokkoida,"['Action', 'Comedy', 'Sci Fi', 'Shounen', 'Aliens', 'Non-Human Protagonists', 'Superheroes', 'Superpowers', 'Based on a Light Novel']","
Alt title: Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida
"
Botan Shishiro: Lioness' Pride,https://www.anime-planet.com/anime/botan-shishiro-lioness-pride,"['VTubers', 'CG Animation']",
Zettai Karen Children - Chou Sakidori Special,https://www.anime-planet.com/anime/zettai-karen-children-chou-sakidori-special,"['Shounen', 'Recap', 'Superpowers', 'Based on a Manga']",
kemu: Reincarnation,https://www.anime-planet.com/anime/kemu-reincarnation,['Vocaloid'],
Fate/Kaleid Liner Prisma Illya Specials,https://www.anime-planet.com/anime/fate-kaleid-liner-prisma-illya-specials,"['Ecchi', 'Fantasy', 'Magical Girl', 'Shounen', 'Contemporary Fantasy', 'Magic', 'Urban Fantasy', 'Based on a Manga']",
Sugiurumn: Travelling,https://www.anime-planet.com/anime/sugiurumn-travelling,"['Music', 'Ocean', 'CG Animation']",
Ninja Scroll: The Series,https://www.anime-planet.com/anime/ninja-scroll-the-series,"['Action', 'Feudal Japan', 'Ninja', 'Violence', 'Original Work']","
Alt title: Juubee Ninpuuchou - Ryuuhougyoku Hen
"
StarZinger,https://www.anime-planet.com/anime/starzinger,"['Adventure', 'Sci Fi', 'Journey to the West', 'Original Work']","
Alt title: SF Saiyuuki Starzinger
"
Momo: The Girl God of Death,https://www.anime-planet.com/anime/momo-the-girl-god-of-death,"['Drama', 'Shinigami', 'Supernatural', 'Based on a Light Novel']","
Alt titles: Ballad of a Shinigami, Shinigami no Ballad.
"
Planetarium: Space Brothers - One Point of Light,https://www.anime-planet.com/anime/planetarium-space-brothers-one-point-of-light,"['Drama', 'Seinen', 'Slice of Life', 'Childhood Promise', 'Based on a Manga']","
Alt title: Planetarium: Uchuu Kyoudai - Itten no Hikari
"
Pichiko Dakyuubu,https://www.anime-planet.com/anime/pichiko-dakyuubu,"['Comedy', 'Sports', 'Baseball', 'Short Episodes', 'Flash Animation']",
Kimi no Kimochi,https://www.anime-planet.com/anime/kimi-no-kimochi,"['Dogs', 'Minna no Uta']","
Alt title: Minna no Uta: Kimi no Kimochi
"
Hodo Station OP (Hideki Inaba),https://www.anime-planet.com/anime/hodo-station-op-hideki-inaba,"['Abstract', 'No Dialogue', 'Opening Animation', 'Promotional']",
Moyashimon: Microbe Theatre Deluxe,https://www.anime-planet.com/anime/moyashimon-microbe-theatre-deluxe,"['Comedy', 'Seinen', 'Educational', 'Based on a Manga']",
Hisuian Voltorb is Berry Sorry,https://www.anime-planet.com/anime/hisuian-voltorb-is-berry-sorry,"['Fantasy', 'Family Friendly', 'Monsters', 'No Dialogue', 'Non-Human Protagonists', 'Short Episodes', 'Stop Motion Animation', 'Based on a Video Game']","
Alt title: Hisui Kobanashi
"
The Flowers of Evil,https://www.anime-planet.com/anime/the-flowers-of-evil,"['Drama', 'Shounen', 'Blackmail', 'Codependency', 'Mental Illness', 'Psychological', 'School Life', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']","
Alt title: Aku no Hana
"
Konohana no Sakuya Mori,https://www.anime-planet.com/anime/konohana-no-sakuya-mori,"['No Dialogue', 'Shorts', 'Stop Motion Animation']","
Alt title: Forest this flower blooms
"
Choujuu Giga Gao Road Chocolate Dai 0-dan,https://www.anime-planet.com/anime/choujuu-giga-gao-road-chocolate-dai-0-dan,"['Commercials', 'Promotional', 'Based on a Video Game']",
Hashire! Shiroi Ookami,https://www.anime-planet.com/anime/hashire-shiroi-ookami,"['Adventure', 'Drama', 'America', 'Animal Protagonists', 'Countryside', 'Non-Human Protagonists', 'Wolves', 'Based on a Novel']",
Android Kikaider,https://www.anime-planet.com/anime/android-kikaider,"['Sci Fi', 'Shounen', 'Androids', 'Cyborgs', 'Non-Human Protagonists', 'Robots', 'Tokusatsu', 'Violence', 'Based on a Manga']","
Alt titles: Jinzou Ningen Kikaider the Animation, Kikaider
"
On A Paper Crane: Tomoko's Adventure,https://www.anime-planet.com/anime/on-a-paper-crane-tomokos-adventure,"['Drama', 'Child Protagonists', 'Historical', 'War', 'World War 2']","
Alt title: Tsuru ni Notte: Tomoko no Bouken
"
Project A-Ko,https://www.anime-planet.com/anime/project-a-ko,"['Action', 'Comedy', 'Sci Fi', 'Aliens', 'Parody', 'Superpowers', 'Original Work']",
Happy Come Come,https://www.anime-planet.com/anime/happy-come-come,"['Androids', 'Anime Tamago', 'Robots', 'Shorts']",
Seigi o Aisuru Mono Gekko Kamen,https://www.anime-planet.com/anime/seigi-o-aisuru-mono-gekko-kamen,"['Action', 'Mystery']",
Dynamic Super Robots Soushingekki,https://www.anime-planet.com/anime/dynamic-super-robots-soushingekki,"['Action', 'Mecha', 'Sci Fi', 'No Dialogue', 'Robots', 'Super Robot']","
Alt title: Dynamic Super Robots Grand Battle!!
"
Kaitei Sanman Mile,https://www.anime-planet.com/anime/kaitei-sanman-mile,"['Adventure', 'Ocean', 'Based on a Novel']","
Alt title: 30,000 Miles Under the Sea
"
Hakaba Kitarou,https://www.anime-planet.com/anime/hakaba-kitarou,"['Comedy', 'Horror', 'Slice of Life', 'Japanese Mythology', 'Monsters', 'noitaminA', 'Supernatural', 'Youkai']",
Tetsujin 28: Morning Moon of Midday,https://www.anime-planet.com/anime/tetsujin-28-morning-moon-of-midday,"['Mecha', 'Sci Fi', 'Shounen', 'Super Robot', 'Based on a Manga']","
Alt title: Tetsujin 28-gou: Hakuchuu no Zangetsu
"
