Anime,URL,Tags,Alts
codegeasslelouchoftherebellionpicturedramakisekinoanniversary,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-picture-drama-kiseki-no-anniversary,['Picture Drama'],"
Alt title: Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary
"
nasuhighlandparkhorrorattractionsemakuruoshiiie,https://www.anime-planet.com/anime/nasu-highland-park-horror-attraction-sema-kuruoshii-ie,"['Horror', 'Promotional', 'Shorts']",
babyshiba,https://www.anime-planet.com/anime/babyshiba,"['Family Friendly', 'Short Episodes']",
kinoshitamikumikumikumikumi,https://www.anime-planet.com/anime/kinoshita-miku-miku-miku-miku-mi,['Vocaloid'],
nanairomegane,https://www.anime-planet.com/anime/nana-iro-megane,[],
radwimpsjikkyouchuukei,https://www.anime-planet.com/anime/radwimps-jikkyou-chuukei,['Abstract'],
channel55prologuenewprogramstart,https://www.anime-planet.com/anime/channel-55-prologue-new-program-start,"['Comedy', 'Parody']","
Alt title: Channel 5.5 Prologue: Shin Bangumi Start!
"
uminoyamitsukinokage,https://www.anime-planet.com/anime/umi-no-yami-tsuki-no-kage,"['Fantasy', 'Horror', 'Josei', 'Based on a Manga']","
Alt title: Darkness of the Sea, Shadow of the Moon
"
kenshiyonezuwonderlandtohitsujinouta,https://www.anime-planet.com/anime/kenshi-yonezu-wonderland-to-hitsuji-no-uta,"['Adventure', 'Fantasy']",
himawari,https://www.anime-planet.com/anime/himawari,"['Action', 'Comedy', 'Martial Arts', 'Ninja', 'Original Work']",
ungoinganikki,https://www.anime-planet.com/anime/un-go-inga-nikki,"['Comedy', 'Chibi', 'Short Episodes']",
ginironoolynssis,https://www.anime-planet.com/anime/gin-iro-no-olynssis,"['Adventure', 'Drama', 'Mecha', 'Post-apocalyptic', 'Original Work']",
corpseprincesspuchitto,https://www.anime-planet.com/anime/corpse-princess-puchitto,"['Comedy', 'Shounen', 'Based on a Manga']","
Alt title: Shikabane Hime: Puchitto
"
hplovecraftsdunwichhorrorandotherstories,https://www.anime-planet.com/anime/hp-lovecrafts-dunwich-horror-and-other-stories,"['Horror', 'Ga-nime']",
xanadudragonslayerdensetsu,https://www.anime-planet.com/anime/xanadu-dragonslayer-densetsu,"['Adventure', 'Comedy', 'Fantasy', 'Amnesia', 'Person in a Strange World', 'Nudity', 'Violence', 'Based on a Video Game']",
narashikamonogatari,https://www.anime-planet.com/anime/nara-shika-monogatari,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Boxing', 'Hand to Hand Combat', 'Non-Human Protagonists', 'Shorts']","
Alt title: Nara Deer Story
"
openreelensembleandtavitonanaokaitenryokouki,https://www.anime-planet.com/anime/open-reel-ensemble-and-tavito-nanao-kai-ten-ryo-kou-ki,['Abstract'],
rilakkumayudandekinaihibi,https://www.anime-planet.com/anime/rilakkuma-yudan-dekinai-hibi,"['Animal Protagonists', 'Bears', 'No Dialogue', 'Non-Human Protagonists', 'Promotional', 'San-X Characters', 'Short Episodes']",
imeruattenioe,https://www.anime-planet.com/anime/imeruat-tenioe,['Work Life'],
soratobsakanaribbon,https://www.anime-planet.com/anime/sora-tob-sakana-ribbon,"['Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Rabbits']",
stitchperfectmemory,https://www.anime-planet.com/anime/stitch-perfect-memory,"['Adventure', 'Sci Fi', 'Aliens', 'Disney', 'Family Friendly', 'Non-Human Protagonists', 'Based on a Cartoon']",
mazeova,https://www.anime-planet.com/anime/maze-ova,"['Action', 'Adventure', 'Ecchi', 'Mecha', 'Gender Bender', 'Medieval', 'Person in a Strange World', 'Nudity']","
Alt title: Maze Bakunetsu Jikuu OVA
"
cheerboystheviewwesevenshared,https://www.anime-planet.com/anime/cheer-boys-the-view-we-seven-shared,"['Drama', 'Sports', 'Cheerleaders', 'Recap', 'School Club', 'School Life', 'Based on a Novel']","
Alt title: Cheer Danshi!! Shichinin de Mita Keshiki
"
mndsgnalluptoyou,https://www.anime-planet.com/anime/mndsgn-alluptoyou,[],
niigatanoedamameoushiba,https://www.anime-planet.com/anime/niigata-no-edamame-ou-shiba,"['Commercials', 'Food Protagonists', 'Non-Human Protagonists', 'Promotional', 'Short Episodes']",
nozokiana,https://www.anime-planet.com/anime/nozoki-ana,"['Seinen', 'Adult Couples', 'Blackmail', 'Borderline H', 'Fetish', 'Neighbors', 'Playboys', 'Voyeurism', 'Explicit Sex', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']",
nanakosos,https://www.anime-planet.com/anime/nanako-sos,"['Comedy', 'Aliens', 'Non-Human Protagonists']",
liteecholocation,https://www.anime-planet.com/anime/lite-echolocation,['Abstract'],
kaisokutokyokaijuu,https://www.anime-planet.com/anime/kaisoku-tokyo-kaijuu,['Monsters'],
kickheart,https://www.anime-planet.com/anime/kick-heart,"['Comedy', 'Sports', 'Fetish', 'Hand to Hand Combat', 'Shorts', 'Wrestling']",
tohocinemasxonepiecefilmgoldtokubetsueizou,https://www.anime-planet.com/anime/toho-cinemas-x-one-piece-film-gold-tokubetsu-eizou,['Commercials'],
moyashimoncgianime,https://www.anime-planet.com/anime/moyashimon-cgi-anime,"['Comedy', 'CG Animation']","
Alt title: Tales of Agriculture CGI Anime
"
hanakookuhanabi,https://www.anime-planet.com/anime/hanako-oku-hanabi,"['Romance', 'Slice of Life']",
nenganokizuna,https://www.anime-planet.com/anime/nenga-no-kizuna,"['Black and White', 'Shorts']",
codegeasslelouchoftherebellionpicturedramahajimarinozenya,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-picture-drama-hajimari-no-zenya,['Picture Drama'],"
Alt title: Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya
"
lovelyidolspecial,https://www.anime-planet.com/anime/lovely-idol-special,"['Comedy', 'Idols', 'Music']",
channel554thseasonprologue,https://www.anime-planet.com/anime/channel-55-4th-season-prologue,"['Comedy', 'Parody']",
gotchhumanoidgirl,https://www.anime-planet.com/anime/gotch-humanoid-girl,[],
hislipstick,https://www.anime-planet.com/anime/his-lipstick,"['Animal Protagonists', 'Korean Animation', 'Non-Human Protagonists', 'Rabbits', 'Shorts', 'CG Animation']",
sensehonmanihonma,https://www.anime-planet.com/anime/sense-honma-ni-honma,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Sense Honma ni Honma
"
controllerofcontroller,https://www.anime-planet.com/anime/controller-of-controller,['Shorts'],
uobbuchou,https://www.anime-planet.com/anime/uobbuchou,"['Comedy', 'Animal Protagonists', 'Non-Human Protagonists', 'Ocean', 'Work Life', 'CG Animation']",
becauseidontlikemybigbrotheratall,https://www.anime-planet.com/anime/because-i-dont-like-my-big-brother-at-all,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Siblings', 'Incest', 'Mature Themes', 'Based on a Manga']","
Alt title: Onii-chan no Koto Nanka Zenzen Suki Janain Dakara ne!!
"
11pikinoneko,https://www.anime-planet.com/anime/11-piki-no-neko,"['Animal Protagonists', 'Cats', 'Non-Human Protagonists', 'Based on a Picture Book']","
Alt title: Eleven Cats
"
dragoon,https://www.anime-planet.com/anime/dragoon,"['Adventure', 'Fantasy', 'Nudity', 'Violence', 'Original Work']","
Alt title: Ryuuki Denshou
"
litethesunsank,https://www.anime-planet.com/anime/lite-the-sun-sank,['Abstract'],
sinstrangespecial,https://www.anime-planet.com/anime/sin-strange-plus-special,"['Comedy', 'Josei', 'Detectives', 'Based on a Manga']",
gigantshootertsukasa,https://www.anime-planet.com/anime/gigant-shooter-tsukasa,"['Action', 'Comedy', 'Card Battles', 'Short Episodes', 'Original Work']","
Alt title: Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa
"
doubutsuolympictaikai,https://www.anime-planet.com/anime/doubutsu-olympic-taikai,"['Sports', 'Animal Protagonists', 'Black and White', 'No Dialogue', 'Non-Human Protagonists', 'Shorts']","
Alt title: The Animal Olympics
"
mukougaokachisatowasonlygazing,https://www.anime-planet.com/anime/mukougaoka-chisato-was-only-gazing,[],"
Alt title: Mukougaoka Chisato wa Tada Mitsumeteita no Datta
"
great3devilsorgan,https://www.anime-planet.com/anime/great3-devils-organ,[],"
Alt title: GREAT3: Akuma no Organ
"
theprinceandthewhitehorse,https://www.anime-planet.com/anime/the-prince-and-the-white-horse,"['Historical', 'Time Travel', 'War']","
Alt title: Daisougen to Hakuba
"
aliendefendergeoarmorkishincorps,https://www.anime-planet.com/anime/alien-defender-geo-armor-kishin-corps,"['Mecha', 'Aliens', 'War', 'World War 2', 'Based on a Light Novel']","
Alt titles: Geo-Armor: Kishin Corps, Kishin Heidan
"
yanoya,https://www.anime-planet.com/anime/yanoya,"['Dancing', 'No Dialogue', 'Shorts']",
shounensundaycminuyasha,https://www.anime-planet.com/anime/shounen-sunday-cm-inuyasha,"['Commercials', 'Promotional', 'Short Episodes', 'Based on a Manga']",
yuukiyuunaisaherobatonofcourage,https://www.anime-planet.com/anime/yuuki-yuuna-is-a-hero-baton-of-courage,['Magical Girl'],"
Alt title: Yuuki Yuuna wa Yuusha de Aru: Yuuki no Baton
"
mtvultrahitsgummiesid,https://www.anime-planet.com/anime/mtv-ultrahits-gummies-id,"['Abstract', 'No Dialogue', 'Non-Human Protagonists', 'Promotional', 'Station Identifications']",
yuyoyuppereon,https://www.anime-planet.com/anime/yuyoyuppe-reon,['Vocaloid'],"
Alt title: Reon
"
jinworldcalling,https://www.anime-planet.com/anime/jin-world-calling,['Vocaloid'],"
Alt title: World Calling
"
enyasangsayonaranyuunanzai,https://www.anime-planet.com/anime/enya-sang-sayonara-nyuunanzai,[],
spookiztrickortreat,https://www.anime-planet.com/anime/spookiz-trick-or-treat,"['Demons', 'Family Friendly', 'Korean Animation', 'Monsters', 'Supernatural', 'Vampires', 'Zombies', 'CG Animation']",
mememechronic,https://www.anime-planet.com/anime/me-me-me-chronic,"['Japan Animator', 'Shorts', 'Mature Themes', 'Nudity', 'Sexual Content']","
Alt title: Nihon Animator Mihonichi: Me! Me! Me! Chronic
"
kimagurerobot,https://www.anime-planet.com/anime/kimagure-robot,"['Comedy', 'Sci Fi', 'Non-Human Protagonists', 'Promotional', 'Robots', 'Short Episodes', 'Original Work']",
aitatabocchi,https://www.anime-planet.com/anime/aitata-bocchi,"['Food Protagonists', 'Non-Human Protagonists', 'Shorts', 'Mature Themes', 'Suicide']","
Alt title: Ouch, Chou Chou
"
mikasadaisenpaitomanabuanimeazurlane,https://www.anime-planet.com/anime/mikasa-dai-senpai-to-manabu-anime-azur-lane,"['Anthropomorphic', 'Educational', 'Military', 'Ocean', 'Recap', 'School Life', 'Ship', 'Based on a Mobile Game']",
clariswithyou,https://www.anime-planet.com/anime/claris-with-you,[],
deadgirls,https://www.anime-planet.com/anime/dead-girls-red-garden,"['Drama', 'Mecha', 'Mystery', 'Sci Fi', 'Original Work']","
Alt title: Red Garden: Dead Girls
"
filflafor,https://www.anime-planet.com/anime/filfla-for,['Abstract'],
kjfile,https://www.anime-planet.com/anime/kj-file,"['Monsters', 'Short Episodes', 'Original Work']",
fategrandorderservantsummerfestivalannouncementcm,https://www.anime-planet.com/anime/fate-grand-order-servant-summer-festival-announcement-cm,"['Commercials', 'Promotional', 'Based on a Mobile Game']",
poleprincess,https://www.anime-planet.com/anime/pole-princess,"['Pole Dancing', 'Short Episodes', 'CG Animation', 'Original Work']",
kidoushinsengumimoeyokentv,https://www.anime-planet.com/anime/kidou-shinsengumi-moeyo-ken-tv,"['Action', 'Comedy', 'Feudal Japan', 'Samurai', 'Based on a Video Game']","
Alt title: Moeyo Ken TV
"
zettaiyarerugreeceshinwa,https://www.anime-planet.com/anime/zettai-yareru-greece-shinwa,"['Comedy', 'Ecchi', 'Sexual Content', 'Original Work']","
Alt title: Greek Mythology
"
tanukitokitsunetotarushibapopupshopintokyoichibanplaza,https://www.anime-planet.com/anime/tanuki-to-kitsune-to-tarushiba-pop-up-shop-in-tokyo-ichiban-plaza,"['Animal Protagonists', 'Chibi', 'Crossover', 'Dogs', 'Family Friendly', 'No Dialogue', 'Non-Human Protagonists', 'Promotional']",
vampiyankidspilot,https://www.anime-planet.com/anime/vampiyan-kids-pilot,"['Comedy', 'Supernatural', 'Vampires', 'Original Work']",
oneechangakitaspecial,https://www.anime-planet.com/anime/onee-chan-ga-kita-special,"['Comedy', 'Seinen', 'Slice of Life', 'Based on a Manga']",
shortpeaceop,https://www.anime-planet.com/anime/short-peace-op,"['Fantasy', 'Opening Animation', 'Promotional']",
tojinomikokizamishiissennotomoshibi2018,https://www.anime-planet.com/anime/toji-no-miko-kizamishi-issen-no-tomoshibi-2018,"['Action', 'Promotional', 'School Life', 'Supernatural', 'Swordplay']",
popinqdancemv,https://www.anime-planet.com/anime/pop-in-q-dance-mv,"['Dancing', 'CG Animation']",
yokohamaman,https://www.anime-planet.com/anime/yokoha-maman,"['No Dialogue', 'Shorts']",
phatmansafterschooltsukiyomi,https://www.anime-planet.com/anime/phatmans-after-school-tsukiyomi,"['Animal Protagonists', 'Anthropomorphic']",
beatshot,https://www.anime-planet.com/anime/beat-shot,"['Seinen', 'Sports', 'Golf', 'Based on a Manga']",
yugiohzexal,https://www.anime-planet.com/anime/yu-gi-oh-zexal,"['Sci Fi', 'Shounen', 'Card Battles', 'High Stakes Games', 'Tournaments', 'Based on a Manga']",
yume,https://www.anime-planet.com/anime/yume,"['Abstract', 'No Dialogue', 'Shorts']",
bokuwaimoutonikoiwosuru,https://www.anime-planet.com/anime/boku-wa-imouto-ni-koi-wo-suru,"['Drama', 'Romance', 'Shoujo', 'Siblings', 'Incest', 'Mature Themes', 'Sexual Content', 'Based on a Manga']",
fleetingdream,https://www.anime-planet.com/anime/fleeting-dream,"['Drama', 'No Dialogue', 'Pregnancy', 'Shorts']","
Alt title: Tamayura no Yume
"
pinocchiopsukisukisukisukisukisukisukisukisukisuki,https://www.anime-planet.com/anime/pinocchio-p-sukisukisuki,['Vocaloid'],
builddivide000000codeblack,https://www.anime-planet.com/anime/build-divide-000000-code-black,"['Action', 'Fantasy', 'Card Battles', 'Urban Fantasy']",
naganotoshigasxkamiusagirope,https://www.anime-planet.com/anime/nagano-toshi-gas-x-kamiusagi-rope,"['Comedy', 'Anthropomorphic', 'Banter', 'Crossover']",
crossingtime,https://www.anime-planet.com/anime/crossing-time,"['Comedy', 'Romance', 'Slice of Life', 'Episodic', 'Short Episodes', 'Based on a Manga']","
Alt title: Fumikiri Jikan
"
ladiesversusbutlersspecials,https://www.anime-planet.com/anime/ladies-versus-butlers-specials,"['Ecchi', 'Explicit Sex']",
tabootattoo,https://www.anime-planet.com/anime/taboo-tattoo,"['Action', 'Seinen', 'Martial Arts', 'Supernatural', 'Superpowers', 'Violence', 'Based on a Manga']",
fablesofthegreenforest,https://www.anime-planet.com/anime/fables-of-the-green-forest,"['Animal Protagonists', 'Anthropomorphic', 'Bears', 'Family Friendly', 'Forest', 'Non-Human Protagonists', 'Rabbits', 'World Masterpiece Theater', 'Based on a Novel']","
Alt titles: Rocky Chuck, the Mountain Rat, Yama Nezumi Rocky Chuck
"
blessingofthecampanella,https://www.anime-planet.com/anime/blessing-of-the-campanella,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Based on an Eroge', 'Based on a Visual Novel']","
Alt title: Shukufuku no Campanella
"
mahougakuenlunaraoiryuunohimitsu,https://www.anime-planet.com/anime/mahou-gakuen-lunar-aoi-ryuu-no-himitsu,"['Fantasy', 'Magic', 'Shorts', 'Based on a Video Game']",
hugoonnohughugsong,https://www.anime-planet.com/anime/hugoon-no-hug-hug-song,"['Bears', 'Family Friendly', 'Promotional']",
bokunolyricnobouyomibotsuraku,https://www.anime-planet.com/anime/boku-no-lyric-no-bouyomi-botsuraku,['Monsters'],
pandorainthecrimsonshellghosturn,https://www.anime-planet.com/anime/pandora-in-the-crimson-shell-ghost-urn,"['Action', 'Ecchi', 'Sci Fi', 'Shounen', 'Cyborgs', 'Based on a Manga']","
Alt title: Koukaku no Pandora: Ghost Urn
"
kingofprismbyprettyrhythm,https://www.anime-planet.com/anime/king-of-prism-by-pretty-rhythm,"['Ice Skating', 'Idols', 'Music', 'Showbiz', 'Based on a Video Game']",
wenawristcm,https://www.anime-planet.com/anime/wena-wrist-cm,"['Aviation', 'Commercials', 'No Dialogue', 'Promotional']",
watashinomannaka,https://www.anime-planet.com/anime/watashi-no-mannaka,"['Fantasy', 'Abstract', 'No Dialogue', 'Shorts']",
shiranpuri,https://www.anime-planet.com/anime/shiranpuri,"['Drama', 'Anime Tamago', 'Child Protagonists', 'Psychological', 'School Life', 'Shorts', 'Bullying']",
fukuro,https://www.anime-planet.com/anime/fukuro,"['Horror', 'Abstract', 'No Dialogue', 'Shorts', 'Violence', 'Based on a Video Game', 'CG Animation']",
vampiyankids,https://www.anime-planet.com/anime/vampiyan-kids,"['Comedy', 'Supernatural', 'Vampires', 'Original Work']","
Alt title: Nanchatte Vampiyan
"
gravion,https://www.anime-planet.com/anime/gravion,"['Action', 'Comedy', 'Mecha', 'Sci Fi', 'Original Work']","
Alt title: Choujuushin Gravion
"
wizardbarristersbenmashicecil,https://www.anime-planet.com/anime/wizard-barristers-benmashi-cecil,"['Action', 'Sci Fi', 'Magic', 'Work Life', 'Original Work']",
mtvtop20mtvtownid,https://www.anime-planet.com/anime/mtv-top-20-mtv-town-id,"['Abstract', 'No Dialogue', 'Promotional', 'Station Identifications']",
worku,https://www.anime-planet.com/anime/worku,"['Fantasy', 'Desert', 'No Dialogue', 'Short Episodes', 'Stop Motion Animation']",
schneidertmfrogtoise,https://www.anime-planet.com/anime/schneider-tm-frogtoise,"['Japanese Mythology', 'Supernatural']",
amanatsu,https://www.anime-planet.com/anime/amanatsu,"['Sci Fi', 'Post-apocalyptic', 'Shorts', 'CG Animation', 'Original Work']",
shakugannoshanashanayuujinonazenanishananandemoshitsumonbako,https://www.anime-planet.com/anime/shakugan-no-shana-shana-and-yuuji-no-naze-nani-shana-nandemo-shitsumonbako,"['Chibi', 'Promotional']",
yonhyakunijuurenpaigirlpv,https://www.anime-planet.com/anime/yonhyakunijuu-renpai-girl-pv,"['Comedy', 'Romance', 'Promotional', 'Romantic Comedy', 'Based on a Light Novel']","
Alt title: 420 Renpai Girl PV
"
deepinreflection,https://www.anime-planet.com/anime/deep-in-reflection,"['Abstract', 'Black and White', 'No Dialogue', 'Shorts']","
Alt title: Ga Kan
"
gurazenimoneypitch,https://www.anime-planet.com/anime/gurazeni-money-pitch,"['Seinen', 'Sports', 'Baseball', 'Work Life', 'Based on a Manga']",
piststar,https://www.anime-planet.com/anime/piststar,"['Idols', 'Promotional']",
idolfantasy,https://www.anime-planet.com/anime/idol-fantasy,"['Idols', 'Music', 'Promotional', 'Based on a Video Game']",
sanbikinokogumasan,https://www.anime-planet.com/anime/sanbiki-no-koguma-san,"['Animal Protagonists', 'Bears', 'Black and White', 'Non-Human Protagonists', 'Shorts']","
Alt title: Three Little Bears
"
pokemonpikachuandthepokemonmusicsquad,https://www.anime-planet.com/anime/pokemon-pikachu-and-the-pokemon-music-squad,"['Fantasy', 'Family Friendly', 'Monsters', 'Music', 'Based on a Video Game']","
Alt title: Pokemon: Pikachu to Pokemon Ongakutai
"
teekyuu5specials,https://www.anime-planet.com/anime/teekyuu-5-specials,"['Comedy', 'Shounen', 'Board Games', 'Christmas', 'Gag', 'School Club', 'School Life', 'Based on a Manga']",
kagami,https://www.anime-planet.com/anime/kagami,"['Black and White', 'Shorts', 'Stop Motion Animation']",
minnaatsumarefalcomgakuensc,https://www.anime-planet.com/anime/minna-atsumare-falcom-gakuen-sc,"['Comedy', 'Fantasy', 'Shounen', 'Parody', 'Person in a Strange World', 'School Life', 'Short Episodes', 'Based on a Manga']",
chousokuhenkeigyrozetter,https://www.anime-planet.com/anime/chou-soku-henkei-gyrozetter,"['Action', 'Mecha', 'Sci Fi', 'Cars', 'Child Protagonists', 'Family Friendly', 'Transforming Mecha', 'Based on a Video Game']",
nikesbxmobilesuitgundamunicorn,https://www.anime-planet.com/anime/nike-sb-x-mobile-suit-gundam-unicorn,"['Mecha', 'Sci Fi', 'Commercials', 'Outer Space', 'Promotional', 'Real Robot']",
yawarakasangokushitsukisaseryofukochan,https://www.anime-planet.com/anime/yawaraka-sangokushi-tsukisase-ryofuko-chan,"['Comedy', 'Ecchi', 'Shounen', 'Romance of the Three Kingdoms', 'Nudity', 'Based on a Manga']",
greengreenova,https://www.anime-planet.com/anime/green-green-ova,"['Comedy', 'Ecchi', 'Romance', 'All-Girls School', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",
agukaruagricultureangelbarakiplaywithibarakihen,https://www.anime-planet.com/anime/agukaru-agriculture-angel-baraki-play-with-ibaraki-hen,"['Agriculture', 'Short Episodes', 'Flash Animation', 'Original Work']",
pokemonpeekaboo,https://www.anime-planet.com/anime/pokemon-peek-a-boo,"['Fantasy', 'Family Friendly', 'Monsters', 'No Dialogue', 'Shorts', 'Based on a Video Game']","
Alt title: Pokemon Inai Inai Baa!
"
galaxyfrauleinyuna,https://www.anime-planet.com/anime/galaxy-fraulein-yuna,"['Action', 'Comedy', 'Mecha', 'Sci Fi', 'Outer Space', 'Power Suits', 'Based on a Video Game']","
Alt title: Ginga Ojousama Densetsu Yuna
"
tamayuramoreaggressivepicturedrama,https://www.anime-planet.com/anime/tamayura-more-aggressive-picture-drama,['Picture Drama'],
graphillionkazoeageoneesanwosukue,https://www.anime-planet.com/anime/graphillion-kazoeage-oneesan-wo-sukue,"['Educational', 'Family Friendly', 'Robots']",
summermeetsgodrickmeetsevil,https://www.anime-planet.com/anime/summer-meets-god-rick-meets-evil,"['Action', 'Comedy', 'Sci Fi', 'Robots', 'Based on a Cartoon']",
lyulyubungakushounennoyuuutsu,https://www.anime-planet.com/anime/lyu-lyu-bungaku-shounen-no-yuuutsu,['Trains'],
owaranaichinkonkawoutaouseinennouta,https://www.anime-planet.com/anime/owara-nai-chinkonka-wo-utaou-seinen-no-uta,"['Afterlife', 'Shinigami', 'Shorts', 'Original Work']",
humanityhasdeclinedrecap,https://www.anime-planet.com/anime/humanity-has-declined-recap,['Recap'],"
Alt title: Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo
"
11eyesspecial,https://www.anime-planet.com/anime/11eyes-special,"['Comedy', 'Ecchi', 'Fantasy', 'Seinen', 'Superpowers', 'Nudity', 'Based on an Eroge', 'Based on a Visual Novel']","
Alt title: 11eyes: Momoiro Genmutan
"
princessironfan,https://www.anime-planet.com/anime/princess-iron-fan,"['Adventure', 'Ancient China', 'Black and White', 'Chinese Animation', 'Journey to the West', 'Based on a Novel']","
Alt title: Tie Shan Gongzhu
"
deco27yumeyume,https://www.anime-planet.com/anime/deco-27-yumeyume,['Vocaloid'],"
Alt title: Yumeyume
"
hyperpositiveyogoremon,https://www.anime-planet.com/anime/hyper-positive-yogoremon,"['Comedy', 'Banter', 'Based on a Song', 'Family Friendly', 'Short Episodes']",
thunderbirds2086,https://www.anime-planet.com/anime/thunderbirds-2086,"['Action', 'Adventure', 'Mecha', 'Sci Fi', 'Outer Space']","
Alt title: Kagaku Kyuujo-tai TechnoVoyager
"
sheissummerswimmingintheliveopeninganimation,https://www.anime-planet.com/anime/she-is-summer-swimming-in-the-live-opening-animation,"['Dogs', 'Opening Animation', 'Promotional']",
ebitenova,https://www.anime-planet.com/anime/ebiten-ova,"['Comedy', 'Ecchi', 'Shounen', 'Parody', 'Based on a Manga']",
kakkokawaiisengen,https://www.anime-planet.com/anime/kakko-kawaii-sengen,"['Comedy', 'Shounen', 'Short Episodes', 'Based on a Manga']",
grendizergiga2015,https://www.anime-planet.com/anime/grendizer-giga-2015,"['Action', 'Mecha', 'Based on a Manga']",
kidetsukurou,https://www.anime-planet.com/anime/ki-de-tsukurou,"['Animal Protagonists', 'Bears', 'Forest', 'Non-Human Protagonists', 'Promotional', 'Shorts', 'Stop Motion Animation']",
kairiseimillionarthur,https://www.anime-planet.com/anime/kairisei-million-arthur,"['Fantasy', 'Opening Animation', 'Promotional', 'Short Episodes', 'Based on a Mobile Game']",
chroniclecosmospv,https://www.anime-planet.com/anime/chronicle-cosmos-pv,"['Slice of Life', 'Promotional']",
okusamawamahoushoujo,https://www.anime-planet.com/anime/okusama-wa-mahou-shoujo,"['Comedy', 'Ecchi', 'Fantasy', 'Magical Girl', 'Romance', 'Magic', 'Original Work']",
ahirunopekklenoahirunodrakestail,https://www.anime-planet.com/anime/ahiru-no-pekkle-no-ahiru-no-drakestail,"['Fantasy', 'Animal Protagonists', 'Anthropomorphic', 'Birds', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Sanrio Characters']",
duelmastersvictoryv3,https://www.anime-planet.com/anime/duel-masters-victory-v3,"['Shounen', 'Card Battles', 'Family Friendly', 'Based on a Manga']",
kinakonishinakajimaqbhouse,https://www.anime-planet.com/anime/kinako-nishinakajima-qb-house,"['Promotional', 'Work Life']",
reachxthermaeromaepietradanokekkon,https://www.anime-planet.com/anime/reach-x-thermae-romae-pietrada-no-kekkon,"['Comedy', 'Promotional', 'Shorts']","
Alt title: REACH x Thermae Romae: Pietrada's Marriage
"
shounenhollywoodhollystagefor50,https://www.anime-planet.com/anime/shounen-hollywood-holly-stage-for-50,"['Slice of Life', 'Idols', 'Showbiz', 'Work Life', 'Based on a Novel']",
theidolmsterliveforyou,https://www.anime-planet.com/anime/the-idolmaster-live-for-you,"['Idols', 'Music', 'Shorts', 'Showbiz', 'Based on a Video Game']",
umezukazuononoroi,https://www.anime-planet.com/anime/umezu-kazuo-no-noroi,"['Horror', 'Mansion', 'Psychological', 'Violence']","
Alt title: The Curse of Kazuo Umezu
"
hinoyoujin,https://www.anime-planet.com/anime/hi-no-youjin,"['Shorts', 'CG Animation', 'Original Work']","
Alt titles: Combustible, Short Peace: Hi no Youjin
"
yurumates2012,https://www.anime-planet.com/anime/yurumates-2012,"['Comedy', 'Seinen', 'Slice of Life', 'Boarding House', 'Chibi', 'Neighbors', 'Short Episodes', 'Based on a 4-Koma Manga', 'Based on a Manga']","
Alt title: Yurumates 3D: Ushinawareta Genjitsu
"
printerrecmusic,https://www.anime-planet.com/anime/printer-rec-music,"['Abstract', 'Shorts']",
channel553rdseasonprologue,https://www.anime-planet.com/anime/channel-55-3rd-season-prologue,"['Comedy', 'Parody']",
daysofurashimasakatasen,https://www.anime-planet.com/anime/days-of-urashimasakatasen,"['Comedy', 'Slice of Life', 'Chibi', 'Idols', 'School Life', 'Short Episodes', 'Transfer Students']","
Alt title: Urashimasakatasen no Nichijou
"
iryoukeieiconsultant,https://www.anime-planet.com/anime/iryou-keiei-consultant,"['No Dialogue', 'Promotional', 'Shorts', 'Work Life']",
40meterptsuisouyouka,https://www.anime-planet.com/anime/40meterp-tsuisou-youka,"['Feudal Japan', 'Historical', 'Vocaloid']","
Alt title: 40MeterP: Song of the Reminiscence of the Sun
"
missmonochrome,https://www.anime-planet.com/anime/miss-monochrome,"['Comedy', 'Slice of Life', 'Androids', 'Idols', 'Music', 'Non-Human Protagonists', 'Robots', 'Short Episodes', 'Showbiz', 'Vocaloid', 'Original Work']",
arion,https://www.anime-planet.com/anime/arion,"['Adventure', 'Fantasy', 'Seinen', 'Gods', 'Greek Mythology', 'Non-Human Protagonists', 'Based on a Manga']","
Alt title: Neo Heroic Fantasia Arion
"
inakappetaishou,https://www.anime-planet.com/anime/inakappe-taishou,"['Comedy', 'Sports', 'Hand to Hand Combat', 'Judo', 'Slapstick']",
chaiaisouze,https://www.anime-planet.com/anime/chai-aisou-ze,"['Abstract', 'Dinosaurs']","
Alt title: CHAI: Let's Love
"
