Anime,URL,Tags,Alts
Super Zugan,https://www.anime-planet.com/anime/super-zugan,"['Comedy', 'Seinen', 'Board Games', 'Mahjong', 'Based on a Manga']",
Ring ni Kakero 1: Nichibei Kessen-hen,https://www.anime-planet.com/anime/ring-ni-kakero-1-nichibei-kessen-hen,"['Action', 'Shounen', 'Sports', 'Boxing', 'Hand to Hand Combat', 'Based on a Manga']",
Shin Dousei Jidai: Hawaiian Breeze,https://www.anime-planet.com/anime/shin-dousei-jidai-hawaiian-breeze,['Romance'],
Kaze no Naka no Shoujo Kinpatsu no Jeanie,https://www.anime-planet.com/anime/kaze-no-naka-no-shoujo-kinpatsu-no-jeanie,"['Adventure', 'Drama', 'Romance', '19th Century', 'All-Girls School', 'America', 'Based on a Song', 'Boarding School', 'Childcare', 'Coming of Age', 'Countryside', 'Historical', 'Medical', 'Music', 'School Life']","
Alt title: Girl in the Wind: Jeanie with the Light Brown Hair
"
Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,https://www.anime-planet.com/anime/keroro-gunsou-mushakero-ohirome-sengoku-ranstar-dai-battle,"['Action', 'Feudal Japan', 'Samurai']","
Alt title: Sgt. Frog: Mushakero Ohirome Sengoku Ranstar Dai Battle
"
Magician's Academy,https://www.anime-planet.com/anime/magicians-academy,"['Action', 'Comedy', 'Ecchi', 'Magic', 'Nudity', 'Based on a Light Novel']","
Alt title: Macademi Wasshoi!
"
Sushi and Beyond: New Year's Special,https://www.anime-planet.com/anime/sushi-and-beyond-new-years-special,"['Slice of Life', 'Food and Beverage', 'Based on a Novel']","
Alt title: Eikoku Ikke, Shougatsu wo Taberu
"
Dua Lipa: Levitating,https://www.anime-planet.com/anime/dua-lipa-levitating,['Sci Fi'],
The Kawai Complex Guide to Manors and Hostel Behavior Specials,https://www.anime-planet.com/anime/the-kawai-complex-guide-to-manors-and-hostel-behavior-specials,"['Comedy', 'Seinen', 'Boarding House', 'Neighbors', 'Based on a Manga']","
Alt title: Bokura wa Minna Kawaisou Specials
"
Bugtte Honey,https://www.anime-planet.com/anime/bugtte-honey,"['Adventure', 'Comedy', 'Based on a Video Game']","
Alt title: Honey Bee in Toycomland
"
Yura Yura Suizokukan,https://www.anime-planet.com/anime/yura-yura-suizokukan,"['Slice of Life', 'Animal Protagonists', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Grandma and Her Ghosts,https://www.anime-planet.com/anime/grandma-and-her-ghosts,"['Adventure', 'Fantasy']","
Alt title: Mo Fa A Ma
"
Tanoshii Moomin Ikka: Bouken Nikki,https://www.anime-planet.com/anime/tanoshii-moomin-ikka-bouken-nikki,"['Adventure', 'Animal Protagonists', 'Family Friendly', 'Non-Human Protagonists']",
Get Ride! AM Driver,https://www.anime-planet.com/anime/get-ride-am-driver,"['Action', 'Sci Fi', 'Power Suits', 'Original Work']",
Corpse Party: Tortured Souls,https://www.anime-planet.com/anime/corpse-party-tortured-souls,"['Horror', 'Mystery', 'Curse', 'Supernatural', 'Explicit Violence', 'Based on a Doujinshi', 'Based on a Video Game']",
Magic Knight Rayearth OVA,https://www.anime-planet.com/anime/magic-knight-rayearth-ova,"['Action', 'Fantasy', 'Magical Girl', 'Mecha', 'Shoujo', 'Magic', 'Based on a Manga']","
Alt title: Mahou Kishi Rayearth OVA
"
ZUTOMAYO: Mune no Kemuri,https://www.anime-planet.com/anime/zutomayo-mune-no-kemuri,"['Animal Protagonists', 'Anthropomorphic', 'Dogs', 'Non-Human Protagonists']","
Alt title: ZUTOMAYO: One's Mind
"
Neo Angelique Abyss,https://www.anime-planet.com/anime/neo-angelique-abyss,"['Fantasy', 'Shoujo', 'Based on an Otome Game', 'Based on a Visual Novel']",
Minky Momo Song Special,https://www.anime-planet.com/anime/minky-momo-song-special,[],"
Alt title: Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special
"
"Kokoro Magic ""A to Z""",https://www.anime-planet.com/anime/kokoro-magic-a-to-z,"['Idols', 'CG Animation']",
Yugo the Negotiator,https://www.anime-planet.com/anime/yugo-the-negotiator,"['Action', 'Drama', 'Seinen', 'Espionage', 'Political', 'Russia', 'Terrorism', 'Thriller', 'Work Life', 'Based on a Manga']","
Alt title: Yugo Koushoujin
"
Shaberu Boushi: Cold Water,https://www.anime-planet.com/anime/shaberu-boushi-cold-water,"['Animal Characteristics', 'Vocaloid']",
Pikaia!,https://www.anime-planet.com/anime/pikaia,"['Sci Fi', 'Educational', 'Family Friendly', 'Original Work']",
Ying Xiong Bie Nao,https://www.anime-planet.com/anime/ying-xiong-bie-nao,"['Action', 'Fantasy', 'Chinese Animation', 'Short Episodes']",
Yaiyai Mori no Comic,https://www.anime-planet.com/anime/yaiyai-mori-no-comic,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Parody', 'Rabbits', 'Short Episodes']",
Taeko no Nichijou,https://www.anime-planet.com/anime/taeko-no-nichijou,"['Comedy', 'Short Episodes', 'Work Life', 'Based on a Manga', 'Flash Animation']",
HoneyWorks: Daikirai na Hazu Datta,https://www.anime-planet.com/anime/honeyworks-daikirai-na-hazu-datta,"['Romance', 'School Life', 'Vocaloid']","
Alt title: HoneyWorks: I Thought I Hated It.
"
Outburst Dreamer Boys,https://www.anime-planet.com/anime/outburst-dreamer-boys,"['Comedy', 'School Club', 'School Life', 'Transfer Students', 'Based on a Light Novel']","
Alt title: Chuubyou Gekihatsu Boy
"
Love Live! School Idol Project Digest,https://www.anime-planet.com/anime/love-live-school-idol-project-digest,"['Idols', 'Music', 'Recap', 'School Club', 'School Life']",
Cider Girl: Hikousen,https://www.anime-planet.com/anime/cider-girl-hikousen,"['Aviation', 'Promotional']",
"Gon, the Little Fox",https://www.anime-planet.com/anime/gon-the-little-fox,"['Drama', 'Animal Protagonists', 'Non-Human Protagonists', 'Shorts', 'Stop Motion Animation', 'Based on a Novel']",
Melon no Kirime,https://www.anime-planet.com/anime/melon-no-kirime,['Minna no Uta'],"
Alt title: Minna no Uta: Melon no Kirime
"
Sayonara Ponytail: Hikaru machi e,https://www.anime-planet.com/anime/sayonara-ponytail-hikaru-machi-e,['Slice of Life'],
Jin: Additional Memory,https://www.anime-planet.com/anime/jin-additional-memory,"['School Life', 'Mature Themes', 'Suicide']",
Celestial Method: Mou Hitotsu no Negai,https://www.anime-planet.com/anime/celestial-method-mou-hitotsu-no-negai,"['Drama', 'Fantasy', 'Original Work']","
Alt title: Sora no Method: Mou Hitotsu no Negai
"
Roujin Z,https://www.anime-planet.com/anime/roujin-z,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Aging', 'Hacking', 'Medical', 'Non-Human Protagonists', 'Nurses', 'Robots', 'Original Work']",
Naruto: Narutimate Hero 3 OVA,https://www.anime-planet.com/anime/naruto-narutimate-hero-3-ova,"['Action', 'Shounen', 'Ninja', 'Based on a Manga']","
Alt title: Naruto: Narutimate Hero 3- Tsuini Gekitotsu! Jounin tai Genin!! Musabetsu Dairansen taikai Kaisai!!
"
Hyouga Senshi Gaislugger,https://www.anime-planet.com/anime/hyouga-senshi-gaislugger,"['Action', 'Mecha', 'Sci Fi']",
Mitchie M: Idol wo Sakase,https://www.anime-planet.com/anime/mitchie-m-idol-wo-sakase,"['Music', 'Vocaloid']","
Alt title: Mitchie M: Blooming the Idol
"
Osiris no Tenbin,https://www.anime-planet.com/anime/osiris-no-tenbin,"['Drama', 'Assassins', 'Psychic Powers', 'Short Episodes', 'Supernatural', 'Superpowers', 'Original Work']",
Mobile Suit Gundam ZZ,https://www.anime-planet.com/anime/mobile-suit-gundam-zz,"['Mecha', 'Sci Fi', 'Outer Space', 'Rivalries', 'Original Work']","
Alt title: Kidou Senshi Gundam ZZ
"
Rent-a-Girlfriend Season 3 x Amber's Collab Mini Animation,https://www.anime-planet.com/anime/rent-a-girlfriend-season-3-x-ambers-collab-mini-animation,"['Comedy', 'Chibi', 'Based on a Manga']","
Alt title: Kanojo, Okarishimasu 3rd Season x Amber's Collab Mini Animation
"
Dr. Slump Movie 3: The Great Race Around the World,https://www.anime-planet.com/anime/dr-slump-movie-3-the-great-race-around-the-world,"['Comedy', 'Sci Fi', 'Racing', 'Based on a Manga']","
Alt title: Dr. Slump: Arale-chan Movie 3 - Hoyoyo! Sekai Isshuu Dai Race
"
Niru Kajitsu: A Mistaken Belief of Love,https://www.anime-planet.com/anime/niru-kajitsu-a-mistaken-belief-of-love,"['Psychological', 'Vocaloid']","
Alt title: Niru Kajitsu: Ai Aru no Kanchigai
"
Am I Actually the Strongest?,https://www.anime-planet.com/anime/am-i-actually-the-strongest,"['Comedy', 'Fantasy', 'Shounen', 'Demons', 'Isekai', 'Magic', 'NEET', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation', 'Based on a Light Novel']","
Alt title: Jitsu wa Ore, Saikyou deshita?
"
I★CHU: Etoile Stage,https://www.anime-planet.com/anime/i-chu-etoile-stage,"['All-Boys School', 'Idols', 'School Life', 'Showbiz', 'Based on a Mobile Game']","
Alt title: I★CHU: Halfway Through the Idol
"
Karaoke Senshi Mike Jirou,https://www.anime-planet.com/anime/karaoke-senshi-mike-jirou,"['Music', 'Based on a Manga']",
The Snack World,https://www.anime-planet.com/anime/the-snack-world,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Family Friendly', 'Revenge', 'CG Animation']",
The Snack World (2015),https://www.anime-planet.com/anime/the-snack-world-2015,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'CG Animation']",
Neko Machi,https://www.anime-planet.com/anime/neko-machi,"['Fantasy', 'Horror', 'Cats', 'Ga-nime']","
Alt title: Cat City
"
Phoenix Wright: Ace Attorney - Spirit of Justice Prologue,https://www.anime-planet.com/anime/phoenix-wright-ace-attorney-spirit-of-justice-prologue,"['Drama', 'Mystery', 'Lawyers', 'Promotional', 'Work Life', 'Based on a Video Game']","
Alt title: Gyakuten Saiban 6 Prologue
"
Jinmen Touka,https://www.anime-planet.com/anime/jinmen-touka,"['Abstract', 'No Dialogue', 'Shorts']","
Alt title: Moment of truth
"
Heavenly Bodies' Score,https://www.anime-planet.com/anime/heavenly-bodies-score,"['Abstract', 'Black and White', 'No Dialogue', 'Shorts']","
Alt title: Tentai Fu
"
O-bake no... Holly,https://www.anime-planet.com/anime/o-bake-no-holly,"['Comedy', 'Fantasy', 'Family Friendly', 'Short Episodes']","
Alt title: Holly the Ghost
"
AZICON Opening Animation,https://www.anime-planet.com/anime/azicon-opening-animation,"['Action', 'Sci Fi', 'Opening Animation', 'Parody', 'Promotional']",
About you,https://www.anime-planet.com/anime/about-you,"['Abstract', 'Shorts']",
Hundred,https://www.anime-planet.com/anime/hundred,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Sci Fi', 'Shounen', 'Power Suits', 'Violence', 'Based on a Light Novel']",
"So, I Can't Play H! OVA",https://www.anime-planet.com/anime/so-i-cant-play-h-ova,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Supernatural', 'Nudity', 'Based on a Light Novel']","
Alt title: Dakara Boku wa, H ga Dekinai: Mie Sugi! Mizugi Contest
"
Little Charo: Touhoku-hen,https://www.anime-planet.com/anime/little-charo-touhoku-hen,"['Slice of Life', 'Animal Protagonists', 'Dogs', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Bump of Chicken: Bouen no March,https://www.anime-planet.com/anime/bump-of-chicken-bouen-no-march,"['Music', 'Rock Music']",
Mobile Suit Gundam F91,https://www.anime-planet.com/anime/mobile-suit-gundam-f91,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Outer Space', 'Real Robot', 'War', 'Violence']","
Alt titles: Gundam F91, Kidou Senshi Gundam F91
"
Yorushika: Kumo to Yuurei,https://www.anime-planet.com/anime/yorushika-kumo-to-yuurei,"['Ghosts', 'Supernatural']","
Alt title: Yorushika: The Clouds and the Ghost
"
Sou: Noid,https://www.anime-planet.com/anime/sou-noid,"['Drama', 'Sci Fi', 'Androids', 'Robots', 'Mature Themes', 'Suicide']",
Yu-Gi-Oh! The Dark Side of Dimensions Special: Eien no Rival - Yugi to Kaiba!,https://www.anime-planet.com/anime/yu-gi-oh-the-dark-side-of-dimensions-special-eien-no-rival-yugi-to-kaiba,"['Shounen', 'Card Battles', 'High Stakes Games', 'Recap', 'Supernatural', 'Tournaments', 'Based on a Manga']",
Tabechattate Ii no ni na!,https://www.anime-planet.com/anime/tabechattate-ii-no-ni-na,"['Agriculture', 'Anthropomorphic', 'Food Protagonists', 'Non-Human Protagonists', 'Promotional', 'School Life', 'Short Episodes', 'Original Work']","
Alt title: You Can Enjoy!
"
Crayon Shin-chan Gaiden: O-O-O-No Shinnosuke,https://www.anime-planet.com/anime/crayon-shin-chan-gaiden-o-o-o-no-shinnosuke,"['Comedy', 'Shounen', 'Short Episodes', 'Supernatural', 'Based on a Manga']",
The Galaxy Railways,https://www.anime-planet.com/anime/the-galaxy-railways,"['Sci Fi', 'Leijiverse', 'Outer Space', 'Trains', 'Violence', 'Original Work']","
Alt title: Ginga Tetsudou Monogatari
"
Hyperdimension Neptunia,https://www.anime-planet.com/anime/hyperdimension-neptunia,"['Action', 'Fantasy', 'Anthropomorphic', 'Based on a Video Game']","
Alt title: Choujigen Game Neptune The Animation
"
Kabaneri of the Iron Fortress: Ran Hajimaru Michiato OP,https://www.anime-planet.com/anime/kabaneri-of-the-iron-fortress-ran-hajimaru-michiato-op,"['Action', 'Fantasy', 'Dark Fantasy', 'Opening Animation', 'POV', 'Promotional', 'Steampunk', 'Trains', 'Zombies', 'Violence', 'Original Work']","
Alt title: Koutetsujou no Kabaneri: Ran Hajimaru Michiato OP
"
Zoo: Hidamari no Shi,https://www.anime-planet.com/anime/zoo-hidamari-no-shi,"['Sci Fi', 'Robots', 'Shorts', 'CG Animation']",
Midnight Horror School,https://www.anime-planet.com/anime/midnight-horror-school,"['Comedy', 'School Life', 'Supernatural', 'CG Animation', 'Original Work']",
Cardfight!! Vanguard: overDress 2nd Season,https://www.anime-planet.com/anime/cardfight-vanguard-overdress-2nd-season,"['Card Battles', 'Based on a Card Game']",
Go-Go Tamagotchi!,https://www.anime-planet.com/anime/go-go-tamagotchi,"['Fantasy', 'Slice of Life', 'Family Friendly']",
Mobile Suit Gundam Unicorn: A Phantom World,https://www.anime-planet.com/anime/mobile-suit-gundam-unicorn-a-phantom-world,"['Action', 'Mecha', 'Sci Fi', 'Shorts']","
Alt title: Kidou Senshi Gundam Unicorn: A Phantom World
"
Yakyuukyou no Uta,https://www.anime-planet.com/anime/yakyuukyou-no-uta,"['Shounen', 'Sports', 'Baseball', 'Based on a Manga']",
Chimimo,https://www.anime-planet.com/anime/chimimo,"['Comedy', 'Demons', 'Supernatural', 'Original Work']",
Jungle Master Movie,https://www.anime-planet.com/anime/jungle-master-movie,"['Adventure', 'Fantasy', 'Chinese Animation', 'Environmental', 'Family Friendly', 'Forest', 'Jungle', 'Person in a Strange World', 'CG Animation']","
Alt title: Lulin Da Maoxian
"
Phoenix,https://www.anime-planet.com/anime/phoenix,"['Fantasy', 'Sci Fi', 'Violence', 'Based on a Manga']","
Alt title: Hi no Tori
"
Masayuki Suzuki: CLUB KAGUYA - CARTOON + YELLOCK MIX,https://www.anime-planet.com/anime/masayuki-suzuki-club-kaguya-cartoon-yellock-mix,[],
Taiga Daibouken,https://www.anime-planet.com/anime/taiga-daibouken,"['Adventure', 'Sci Fi']","
Alt title: Taiga Adventure
"
Pororo the Little Penguin 6,https://www.anime-planet.com/anime/pororo-the-little-penguin-6,"['Fantasy', 'Slice of Life', 'Animal Protagonists', 'Anthropomorphic', 'Birds', 'Korean Animation', 'Non-Human Protagonists', 'Penguins', 'Short Episodes', 'CG Animation']","
Alt title: Porong Porong Pororo 6
"
The New Hazzys CM,https://www.anime-planet.com/anime/the-new-hazzys-cm,"['Commercials', 'Korean Animation', 'Non-Human Protagonists', 'Promotional']",
Nippon-ichi no Otoko no Tamashii,https://www.anime-planet.com/anime/nippon-ichi-no-otoko-no-tamashii,"['Comedy', 'Ecchi', 'Crude', 'Short Episodes', 'Based on a Manga']",
Case File nº221: Kabukicho,https://www.anime-planet.com/anime/case-file-no-221-kabukicho,"['Comedy', 'Mystery', 'Detectives', 'Sherlock Holmes', 'Based on a Novel']","
Alt title: Kabukichou Sherlock
"
Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,https://www.anime-planet.com/anime/chiba-pedal-yowamushi-pedal-to-manabu-jitensha-koutsuuanzen,"['Shounen', 'Sports', 'Chibi', 'Cycling', 'Educational', 'Short Episodes', 'Based on a Manga']",
Mikito-P: Ii Aru Fanclub,https://www.anime-planet.com/anime/mikito-p-ii-aru-fanclub,['Vocaloid'],"
Alt title: Mikito-P: 12funclub
"
Hakuouki: Otogisoushi Special,https://www.anime-planet.com/anime/hakuouki-otogisoushi-special,['Chibi'],
Pokemon Movie 17: Diancie and the Cocoon of Destruction,https://www.anime-planet.com/anime/pokemon-diancie-and-the-cocoon-of-destruction,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']","
Alt title: Pokemon Movie 17: Hakai no Mayu to Diancie
"
Uchuu Camper Chicchi,https://www.anime-planet.com/anime/uchuu-camper-chicchi,"['Sci Fi', 'Anime Tamago', 'Shorts']","
Alt title: Space Camper Chicchi
"
Dragon Quest: Legend of the Hero Abel,https://www.anime-planet.com/anime/dragon-quest-legend-of-the-hero-abel,"['Action', 'Adventure', 'Fantasy', 'Dragon Quest', 'Based on a Video Game']","
Alt title: Dragon Quest: Yuusha Abel Densetsu
"
Huoli Shaonian Wang 3,https://www.anime-planet.com/anime/huoli-shaonian-wang-3,"['Action', 'Chinese Animation', 'Family Friendly', 'Proxy Battles']","
Alt title: Blazing Teens 3
"
Assault Lily: Last Bullet - Lyrical Summer Event PV,https://www.anime-planet.com/anime/assault-lily-last-bullet-lyrical-summer-event-pv,['Promotional'],
Naruto Special 2: Battle at Hidden Falls. I am the Hero!,https://www.anime-planet.com/anime/naruto-special-2-battle-at-hidden-falls-i-am-the-hero,"['Action', 'Shounen', 'Ninja', 'Based on a Manga']","
Alt title: Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!
"
iMarine Project: DEEP BLUE SONG,https://www.anime-planet.com/anime/imarine-project-deep-blue-song,['Ocean'],
Mogu&Perol,https://www.anime-planet.com/anime/mogu-and-perol,"['Slice of Life', 'Cooking', 'Family Friendly', 'Food and Beverage', 'Island', 'Stop Motion Animation']","
Alt title: Morimori Shima no Mogu to Perol
"
Tomoyo Harada: Kotobadori,https://www.anime-planet.com/anime/tomoyo-harada-kotobadori,['Abstract'],
Macross 7: The Galaxy is Calling Me,https://www.anime-planet.com/anime/macross-7-the-galaxy-is-calling-me,"['Adventure', 'Mecha', 'Sci Fi', 'Aliens', 'Idols', 'Music', 'Outer Space', 'Real Robot', 'Rock Music', 'Transforming Mecha', 'Original Work']","
Alt title: Macross 7: Ginga ga Ore wo Yonde Iru!
"
Wuya Weishenme Shi Hei De,https://www.anime-planet.com/anime/wuya-weishenme-shi-hei-de,"['Animal Protagonists', 'Birds', 'Chinese Animation', 'Non-Human Protagonists', 'Shorts']",
Pretty Cure Max Heart,https://www.anime-planet.com/anime/pretty-cure-max-heart,"['Action', 'Magical Girl', 'Family Friendly', 'Magic', 'Monster-of-the-week']","
Alt title: Futari wa Pretty Cure Max Heart
"
Cybot Robotchi,https://www.anime-planet.com/anime/cybot-robotchi,"['Comedy', 'Sci Fi', 'Non-Human Protagonists', 'Robots']","
Alt title: Robby the Rascal
"
SOUND HOLIC: X-Buster,https://www.anime-planet.com/anime/sound-holic-x-buster,"['Action', 'Sci Fi', 'Based on a Video Game']",
Tooi Sekai ni,https://www.anime-planet.com/anime/tooi-sekai-ni,"['Family Friendly', 'Minna no Uta']",
sola Specials,https://www.anime-planet.com/anime/sola-specials,"['Drama', 'Mystery', 'Romance', 'Seinen', 'Based on a Manga']",
Battle Spirits: Mirage,https://www.anime-planet.com/anime/battle-spirits-mirage,"['Action', 'Card Battles', 'Based on a Card Game']",
Nezumi Monogatari: George to Gerald no Bouken,https://www.anime-planet.com/anime/nezumi-monogatari-george-to-gerald-no-bouken,"['Adventure', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'Based on a Picture Book']",
Chiaki Maruyama: Boukentai - Mori no Yuusha,https://www.anime-planet.com/anime/chiaki-maruyama-boukentai-mori-no-yuusha,"['Adventure', 'Child Protagonists', 'Forest']",
Wonder 3 Pilot,https://www.anime-planet.com/anime/wonder-3-pilot,"['Sci Fi', 'Aliens', 'Animal Transformation', 'Black and White']","
Alt title: The Amazing 3 Pilot
"
Locke the Superman,https://www.anime-planet.com/anime/locke-the-superman,"['Action', 'Sci Fi', 'Outer Space', 'Overpowered Main Characters', 'Psychic Powers', 'Superpowers', 'Based on a Manga']","
Alt title: Choujin Locke
"
Marie Ishikawa: Love - Sayonara wa Iwanai,https://www.anime-planet.com/anime/marie-ishikawa-love-sayonara-wa-iwanai,"['Romance', 'Animal Protagonists', 'Birds', 'Non-Human Protagonists']",
Tayutama -Kiss on my Deity-,https://www.anime-planet.com/anime/tayutama-kiss-on-my-deity-,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Animal Characteristics', 'Japanese Mythology', 'Supernatural', 'Based on an Eroge', 'Based on a Visual Novel']",
Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,https://www.anime-planet.com/anime/crayon-shin-chan-movie-17-otakebe-kasukabe-yasei-oukoku,"['Comedy', 'Crude']",
Rain: Memory Cloud. 1,https://www.anime-planet.com/anime/rain-memory-cloud-1,"['Abstract', 'No Dialogue', 'Shorts']",
Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,https://www.anime-planet.com/anime/captain-tsubasa-sekai-daikessen-jr-world-cup,"['Sports', 'Soccer']",
Shootfighter Tekken - The Tough,https://www.anime-planet.com/anime/shootfighter-tekken-the-tough,"['Action', 'Seinen', 'Hand to Hand Combat', 'Martial Arts', 'Explicit Violence', 'Based on a Manga']","
Alt titles: High School Exciting Story: Tough, Koukou Tekken-den Tough
"
Highschool of the Dead: Drifters of the Dead,https://www.anime-planet.com/anime/highschool-of-the-dead-drifters-of-the-dead,"['Adventure', 'Comedy', 'Ecchi', 'Shounen', 'Apocalypse', 'Island', 'Pandemic', 'Shorts', 'Survival', 'Zombies', 'Nudity', 'Sexual Content', 'Based on a Manga']",
Aware! Meisaku-kun,https://www.anime-planet.com/anime/aware-meisaku-kun,"['Comedy', 'School Life', 'Short Episodes', 'Original Work']",
Yasashi-sa no Tamatebako,https://www.anime-planet.com/anime/yasashi-sa-no-tamatebako,"['Animal Protagonists', 'Anthropomorphic', 'Minna no Uta', 'Non-Human Protagonists']","
Alt title: Minna no Uta: Yasashi-sa no Tamatebako
"
THE CHARM PARK: Standing Tall,https://www.anime-planet.com/anime/the-charm-park-standing-tall,[],
Granblue Fantasy The Animation,https://www.anime-planet.com/anime/granblue-fantasy-the-animation,"['Action', 'Adventure', 'Fantasy', 'Island', 'Magic', 'Based on a Mobile Game']",
Harumaki Gohan: Hotaru wa Inakatta,https://www.anime-planet.com/anime/harumaki-gohan-hotaru-wa-inakatta,['Vocaloid'],
Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,https://www.anime-planet.com/anime/studio-khara-vs-cyberconnect2-gachinko-animation-taiketsu,"['Action', 'Comedy', 'Animal Characteristics', 'Animal Protagonists', 'Cats', 'Non-Human Protagonists', 'Promotional', 'Short Episodes', 'CG Animation']","
Alt title: Studio Khara vs. CyberConnect2 Compete! Animation Showdown!
"
Mikito-P: Akaito,https://www.anime-planet.com/anime/mikito-p-akaito,"['Black and White', 'Vocaloid']",
May'n: Kawari Yuku Mono,https://www.anime-planet.com/anime/mayn-kawari-yuku-mono,['Ocean'],
Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,https://www.anime-planet.com/anime/soratobu-usagi-no-yuukai-boushi-boku-iya-da-yo,"['Educational', 'Family Friendly', 'Rabbits']",
Niru Kajitsu: Haine & Kleine,https://www.anime-planet.com/anime/niru-kajitsu-haine-and-kleine,"['Loneliness', 'Melancholy', 'Vocaloid']","
Alt title: Niru Kajitsu: Haine to Kleine
"
Ai no Kusabi,https://www.anime-planet.com/anime/ai-no-kusabi,"['BL', 'Drama', 'Sci Fi', 'Yaoi', 'Adult Couples', 'Human Pets', 'Mature Romance', 'Obsessive Love', 'Possessive Lovers', 'Social Gap', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Sexual Content', 'Based on a Light Novel']",
Fabulous Night: SYAKUNETSU,https://www.anime-planet.com/anime/fabulous-night-syakunetsu,[],
Ichigo 100% Special,https://www.anime-planet.com/anime/ichigo-100-special,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Based on a Manga']",
Puella Magi Madoka Magica: Concept Movie,https://www.anime-planet.com/anime/puella-magi-madoka-magica-concept-movie,"['Fantasy', 'Magical Girl', 'Magic', 'Promotional', 'Psychological', 'Shorts', 'Original Work']","
Alt title: Mahou Shoujo Madoka Magica: Concept Movie
"
mayumi,https://www.anime-planet.com/anime/mayumi,"['Abstract', 'Black and White', 'Shorts']",
