Anime,URL,Tags,Alts
"Wupo, Eyu He Xiao Gu Niang",https://www.anime-planet.com/anime/wupo-eyu-he-xiao-gu-niang,"['Chinese Animation', 'Shorts', 'Stop Motion Animation']",
Xiao Chong Sanbao,https://www.anime-planet.com/anime/xiao-chong-sanbao,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Insects', 'Non-Human Protagonists']",
Muma Yijia,https://www.anime-planet.com/anime/muma-yijia,"['Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']","
Alt title: Muma Family
"
Hai! Bei Le Hu,https://www.anime-planet.com/anime/hai-bei-le-hu,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Gimai Seikatsu,https://www.anime-planet.com/anime/gimai-seikatsu,"['Comedy', 'Romance', 'Shounen', 'Slice of Life', 'Cohabitation', 'Remarriage', 'School Life', 'Based on a Light Novel']","
Alt title: Days With My Stepsister
"
Alibaba Sangen Jinfa,https://www.anime-planet.com/anime/alibaba-sangen-jinfa,"['Adventure', 'Fantasy', 'Chinese Animation', 'Family Friendly']",
Da Jing Xiao Guai,https://www.anime-planet.com/anime/da-jing-xiao-guai,['Chinese Animation'],
Xing Mao Da Jiangtang,https://www.anime-planet.com/anime/xing-mao-da-jiangtang,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Boonie Bears: To the Rescue!,https://www.anime-planet.com/anime/boonie-bears-to-the-rescue,"['Comedy', 'Animal Protagonists', 'Bears', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'CG Animation']","
Alt title: Xiong Chu Mo: Duo Bao Xiong Bing
"
Fantastica: A Boonie Bears Adventure,https://www.anime-planet.com/anime/fantastica-a-boonie-bears-adventure,"['Adventure', 'Animal Protagonists', 'Bears', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists']","
Alt title: Xiong Chu Mo: Qihuan Kongjian
"
Yi Mao Suoyou,https://www.anime-planet.com/anime/yi-mao-suoyou,"['Chinese Animation', 'Shorts']","
Alt title: Kin's Hair
"
The Poem,https://www.anime-planet.com/anime/the-poem,"['Black and White', 'Chinese Animation', 'Shorts']",
Xing Mao Wenhua Da Jiangtang: Minjian Chuanqi,https://www.anime-planet.com/anime/xing-mao-wenhua-da-jiangtang-minjian-chuanqi,"['Chinese Animation', 'Short Episodes']",
A Fu Xun Gui Ji,https://www.anime-planet.com/anime/a-fu-xun-gui-ji,"['Sci Fi', 'Chinese Animation', 'Family Friendly', 'Short Episodes']",
Tomodachi 8-nin,https://www.anime-planet.com/anime/tomodachi-8-nin,"['Family Friendly', 'Short Episodes']",
Minarai Chameleon,https://www.anime-planet.com/anime/minarai-chameleon,"['Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Minna no Uta', 'Music', 'Non-Human Protagonists']","
Alt title: Minna no Uta: Minarai Chameleon
"
Muumindani no Aurora (2018),https://www.anime-planet.com/anime/muumindani-no-aurora-2018,"['Family Friendly', 'Non-Human Protagonists']","
Alt title: Moominvalley no Aurora (2018)
"
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin III - Part II,https://www.anime-planet.com/anime/jian-wang-3-xia-gan-yi-dan-shen-jianxin-iii-part-ii,"['Action', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Historical', 'CG Animation']",
Cocoon,https://www.anime-planet.com/anime/cocoon,"['Drama', 'Josei', 'Historical', 'Nurses', 'Okinawa', 'War', 'World War 2']",
Koi wa Futago de Warikirenai,https://www.anime-planet.com/anime/koi-wa-futago-de-warikirenai,"['Comedy', 'Romance', 'Shounen', 'Childhood Friends', 'Love Triangle', 'Romantic Comedy', 'School Life', 'Siblings', 'Based on a Light Novel']",
Tongari Boushi no Memoru (1985),https://www.anime-planet.com/anime/tongari-boushi-no-memoru-1985,"['Fantasy', 'Family Friendly', 'Shorts']",
Tanoshii Ekaki Uta,https://www.anime-planet.com/anime/tanoshii-ekaki-uta,"['Animal Protagonists', 'Anthropomorphic', 'Educational', 'Family Friendly', 'Koalas', 'Non-Human Protagonists']",
Super Alloy Robot Solar,https://www.anime-planet.com/anime/super-alloy-robot-solar,"['Action', 'Sci Fi', 'Korean Animation', 'Robots']",
Monkey Peak,https://www.anime-planet.com/anime/monkey-peak,"['Drama', 'Horror', 'Mystery', 'Seinen', 'Psychological', 'Short Episodes', 'Supernatural', 'Based on a Manga']",
Komatsu Sakyo Anime Gekijou: Tokubetsu-hen,https://www.anime-planet.com/anime/komatsu-sakyo-anime-gekijou-tokubetsu-hen,"['Comedy', 'Sci Fi', 'Original Work']","
Alt title: Komatsu Sakyo Anime Gekijou Specials
"
Hokseong Robot Sseondeo A,https://www.anime-planet.com/anime/hokseong-robot-sseondeo-a,"['Action', 'Mecha', 'Sci Fi', 'Korean Animation']","
Alt title: Planet Robot Thunder A
"
Pic-lele,https://www.anime-planet.com/anime/pic-lele,"['Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Sakura to Sakurin,https://www.anime-planet.com/anime/sakura-to-sakurin,"['Educational', 'Family Friendly']",
Genkichi Jiisan to Kogitsune,https://www.anime-planet.com/anime/genkichi-jiisan-to-kogitsune,['Family Friendly'],
Jianghai Yu Tong: Ju Gui Qi Yuan,https://www.anime-planet.com/anime/jianghai-yu-tong-ju-gui-qi-yuan,"['Fantasy', 'Chinese Animation']","
Alt title: A Fishboy's Story: Tortoise from the Sea
"
Suo Long Gu,https://www.anime-planet.com/anime/suo-long-gu,['Chinese Animation'],
Tuzi Bei Bei,https://www.anime-planet.com/anime/tuzi-bei-bei,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Short Episodes']",
Pai Le Meng Qi,https://www.anime-planet.com/anime/pai-le-meng-qi,"['Chinese Animation', 'Family Friendly', 'Short Episodes']","
Alt title: PalaMonki
"
Mole Zhuang Yuan: Zhou Bo Ju,https://www.anime-planet.com/anime/mole-zhuang-yuan-zhou-bo-ju,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Xing Hai Qishi: Part III,https://www.anime-planet.com/anime/xing-hai-qishi-part-iii,"['Chinese Animation', 'CG Animation']",
Jing Cui Xian Zun: Part II,https://www.anime-planet.com/anime/jing-cui-xian-zun-part-ii,"['Action', 'Fantasy', 'Chinese Animation', 'Cultivation', 'Short Episodes']",
Wenzhou Naxie Shi,https://www.anime-planet.com/anime/wenzhou-naxie-shi,"['Chinese Animation', 'Short Episodes']",
Boy with Child,https://www.anime-planet.com/anime/boy-with-child,['Shorts'],"
Alt title: Hotarubi no Migomori
"
Brilliant Tree,https://www.anime-planet.com/anime/brilliant-tree,['Shorts'],
Juicy Wars,https://www.anime-planet.com/anime/juicy-wars,"['Abstract', 'Shorts']",
Antenna,https://www.anime-planet.com/anime/antenna,['Shorts'],
Maji de Kataridasu Machi: Fukui,https://www.anime-planet.com/anime/maji-de-kataridasu-machi-fukui,"['Comedy', 'Short Episodes', 'Flash Animation']",
Sono Ie no Namae,https://www.anime-planet.com/anime/sono-ie-no-namae,"['Shorts', 'Stop Motion Animation']","
Alt title: A Place to Name
"
Holy Shit!,https://www.anime-planet.com/anime/holy-shit,"['Abstract', 'Black and White', 'Shorts']",
Qi Ji Leyuan,https://www.anime-planet.com/anime/qi-ji-leyuan,"['Cars', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Wo Yao Hui Jia,https://www.anime-planet.com/anime/wo-yao-hui-jia,"['Adventure', 'Fantasy', 'Chinese Animation', 'Family Friendly']",
STEAMO,https://www.anime-planet.com/anime/steamo,"['Anthropomorphic', 'Educational', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Jixiang Mao Keke,https://www.anime-planet.com/anime/jixiang-mao-keke,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']","
Alt title: Copy Cat
"
Uli Chingu Kkachi,https://www.anime-planet.com/anime/uli-chingu-kkachi,"['Disability', 'Korean Animation', 'School Life']",
Magical Puuta no Hi Asobi wa Abunai yo,https://www.anime-planet.com/anime/magical-puuta-no-hi-asobi-wa-abunai-yo,"['Educational', 'Family Friendly']",
Ninki no Shouten ni Tateru Gotou Shinpei,https://www.anime-planet.com/anime/ninki-no-shouten-ni-tateru-gotou-shinpei,[],
Xing Mao Katong Tiandi 2nd Season,https://www.anime-planet.com/anime/xing-mao-katong-tiandi-2nd-season,"['Chinese Animation', 'Short Episodes']",
Girls Band Cry,https://www.anime-planet.com/anime/girls-band-cry,"['Music', 'Original Work']",
Dannie May: Kamikaze,https://www.anime-planet.com/anime/dannie-may-kamikaze,[],
Kakyuusei: Hajimemashite Tina!,https://www.anime-planet.com/anime/kakyuusei-hajimemashite-tina,"['Based on an Eroge', 'Based on a Visual Novel']",
Natsu to Suisei: Coming out,https://www.anime-planet.com/anime/natsu-to-suisei-coming-out,[],
Kubire 3 Shimai,https://www.anime-planet.com/anime/kubire-3-shimai,"['Comedy', 'Short Episodes']",
Deko Boko Friends,https://www.anime-planet.com/anime/deko-boko-friends,"['Family Friendly', 'Short Episodes']",
Moshi Juexing Zhi Suyuan,https://www.anime-planet.com/anime/moshi-juexing-zhi-suyuan,"['Action', 'Mecha', 'Sci Fi', 'Chinese Animation', 'CG Animation', 'Original Work']",
Doraon Yeongung Hong Gildong,https://www.anime-planet.com/anime/doraon-yeongung-hong-gildong,"['Action', 'Adventure', 'Historical', 'Korean Animation', 'Martial Arts']",
The North Face Japan: A Guide to Your Clean Down,https://www.anime-planet.com/anime/the-north-face-japan-a-guide-to-your-clean-down,['Promotional'],
Ichi-gwankoku,https://www.anime-planet.com/anime/ichi-gwankoku,['Shorts'],
Shinya Doubutsuen,https://www.anime-planet.com/anime/shinya-doubutsuen,['Shorts'],
Luo Fanchen,https://www.anime-planet.com/anime/luo-fanchen,"['Fantasy', 'Chinese Animation', 'No Dialogue', 'Shorts']","
Alt title: Fall Into the Mortal World
"
Wai Xing Ren Ago 2nd Season,https://www.anime-planet.com/anime/wai-xing-ren-ago-2nd-season,"['Chinese Animation', 'Family Friendly', 'Short Episodes']","
Alt title: Ago The Alien 2nd Season
"
Beat & Motion,https://www.anime-planet.com/anime/beat-and-motion,['Based on a Manga'],
The 06th Independent Animation Festival Opening Animation,https://www.anime-planet.com/anime/the-06th-independent-animation-festival-opening-animation,['Opening Animation'],"
Alt titles: Dai 6-kai Indies Anime Festa Opening Eizou, Inde-chan to Zunime
"
Otousan no Kutsu,https://www.anime-planet.com/anime/otousan-no-kutsu,['Shorts'],
Shi Xian,https://www.anime-planet.com/anime/shi-xian,"['Action', 'Sci Fi', 'Chinese Animation']","
Alt title: Time of Chord
"
Gangtie Feilong 2: Ultraman Liliang,https://www.anime-planet.com/anime/gangtie-feilong-2-ultraman-liliang,"['Action', 'Sci Fi', 'Chinese Animation']","
Alt title: Dragon Force 2: Ultraman Liliang
"
Gangtie Feilong 2: Long Hun Juexing,https://www.anime-planet.com/anime/gangtie-feilong-2-long-hun-juexing,"['Action', 'Sci Fi', 'Chinese Animation', 'Short Episodes']","
Alt title: Dragon Force 2: Dragonsoul Awakened
"
Touken Ranbu: Kyoden Moyuru Honnouji,https://www.anime-planet.com/anime/touken-ranbu-kyoden-moyuru-honnouji,"['Based on a Play', 'Historical', 'Samurai']",
Xin Didao Zhan 2: Fuzi Qibing,https://www.anime-planet.com/anime/xin-didao-zhan-2-fuzi-qibing,"['Chinese Animation', 'Family Friendly', 'Historical']","
Alt title: New Tunnel Warfare 2
"
Xiao Yingtao 3rd Season,https://www.anime-planet.com/anime/xiao-yingtao-3rd-season,"['Chinese Animation', 'Family Friendly']",
Mimi Jihua,https://www.anime-planet.com/anime/mimi-jihua,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Interstellar Wanderer,https://www.anime-planet.com/anime/interstellar-wanderer,"['Comedy', 'Fantasy', 'Chinese Animation', 'Outer Space', 'Short Episodes']","
Alt titles: Interstellar tour, Xingji Yi You
"
Xiao Jigong,https://www.anime-planet.com/anime/xiao-jigong,['Chinese Animation'],
Jiu Hua Xiao Heshang,https://www.anime-planet.com/anime/jiu-hua-xiao-heshang,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Hazamatsuri,https://www.anime-planet.com/anime/hazamatsuri,"['Fantasy', 'Japanese Mythology', 'Shorts', 'Youkai']",
Sasaki and Peeps,https://www.anime-planet.com/anime/sasaki-and-peeps,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shounen', 'Slice of Life', 'Birds', 'Contemporary Fantasy', 'Reverse Isekai', 'Supernatural', 'Based on a Web Novel']","
Alt title: Sasaki to Pi-chan
"
Mao Er Shan de Guizi Bing,https://www.anime-planet.com/anime/mao-er-shan-de-guizi-bing,"['Chinese Animation', 'Family Friendly']",
Rayons: Halfway,https://www.anime-planet.com/anime/rayons-halfway,[],
Preparation,https://www.anime-planet.com/anime/preparation,"['Doctors', 'Educational', 'Family Friendly', 'Medical', 'Short Episodes', 'Flash Animation']","
Alt title: Prepare
"
Me and Me,https://www.anime-planet.com/anime/me-and-me,['Shorts'],
Xiao Mao Tang Mi 2nd Season,https://www.anime-planet.com/anime/xiao-mao-tang-mi-2nd-season,"['Animal Protagonists', 'Anthropomorphic', 'Cats', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Xiaoshi de Wenming,https://www.anime-planet.com/anime/xiaoshi-de-wenming,"['Chinese Animation', 'Family Friendly']",
Xing Mao Katong Tiandi,https://www.anime-planet.com/anime/xing-mao-katong-tiandi,"['Chinese Animation', 'Short Episodes']",
Powered Armor Dorvack OVA,https://www.anime-planet.com/anime/powered-armor-dorvack-ova,"['Sci Fi', 'Short Episodes']","
Alt title: Tokusou Kihei Dorvack OVA
"
Emmy & GooRoo,https://www.anime-planet.com/anime/emmy-and-gooroo,"['Fantasy', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
To Be Hero X,https://www.anime-planet.com/anime/to-be-hero-x,"['Action', 'Chinese Animation', 'Original Work']","
Alt title: Tu Bian Ying Xiong X
"
Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!,https://www.anime-planet.com/anime/taka-no-tsume-tokyo-comic-con-2017-no-ouen-dan-ni-shuunin-kettei,"['Comedy', 'Flash Animation']",
Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,https://www.anime-planet.com/anime/pro-yakyuu-wo-10-bai-tanoshiku-miru-houhou-part-2,"['Comedy', 'Sports', 'Baseball']",
Seito Shokun! Kokoro ni Midori no Neckerchief wo,https://www.anime-planet.com/anime/seito-shokun-kokoro-ni-midori-no-neckerchief-wo,"['Shoujo', 'Based on a Manga']",
Youkoso! Ecolo Shima,https://www.anime-planet.com/anime/youkoso-ecolo-shima,"['Educational', 'Environmental', 'Family Friendly']",
Kikansha Sensei,https://www.anime-planet.com/anime/kikansha-sensei,"['Comedy', 'Slice of Life', 'Family Friendly', 'Based on a Novel']",
Onimaru: Senjou ni Kakeru Itsutsu no Seishun,https://www.anime-planet.com/anime/onimaru-senjou-ni-kakeru-itsutsu-no-seishun,['Action'],
Norabbits' Minutes,https://www.anime-planet.com/anime/norabbits-minutes,"['Animal Protagonists', 'Forest', 'Non-Human Protagonists', 'Rabbits', 'Short Episodes', 'Stop Motion Animation']",
Pleasant Goat and Big Big Wolf: Mighty Little Defenders,https://www.anime-planet.com/anime/pleasant-goat-and-big-big-wolf-mighty-little-defenders,"['Adventure', 'Sci Fi', 'Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Original Work']","
Alt title: Xi Yangyang Yu Hui Tailang: Yang Cun Shouhu Zhe
"
Melting down,https://www.anime-planet.com/anime/melting-down,"['Abstract', 'Shorts']","
Alt title: Sukoyaka na Hizumi
"
Clown's dream,https://www.anime-planet.com/anime/clowns-dream,"['Drama', 'No Dialogue', 'Shorts']","
Alt title: Yume Pierrot
"
Wander,https://www.anime-planet.com/anime/wander,['Shorts'],
Mobile Suit Gundam SEED Freedom,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-freedom,"['Mecha', 'Sci Fi', 'Real Robot', 'Original Work']","
Alt title: Kidou Senshi Gundam SEED Freedom
"
Text Complex,https://www.anime-planet.com/anime/text-complex,['Shorts'],"
Alt title: Hi nante Nakunatteshimae
"
Fanqie Jiang,https://www.anime-planet.com/anime/fanqie-jiang,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Wo De Baba Shi Guowang,https://www.anime-planet.com/anime/wo-de-baba-shi-guowang,"['Fantasy', 'Chinese Animation', 'Family Friendly']","
Alt title: My King My Father
"
Menghuan Xiyou,https://www.anime-planet.com/anime/menghuan-xiyou,"['Action', 'Adventure', 'Fantasy', 'Chinese Animation']",
Baozou Bianji Bu De Gushi,https://www.anime-planet.com/anime/baozou-bianji-bu-de-gushi,"['Comedy', 'Chinese Animation', 'Short Episodes']",
QiQi KeKe Lixian Ji,https://www.anime-planet.com/anime/qiqi-keke-lixian-ji,"['Chinese Animation', 'Dinosaurs', 'Family Friendly', 'Non-Human Protagonists', 'Prehistoric', 'Short Episodes']",
Feather Robe from Heaven,https://www.anime-planet.com/anime/feather-robe-from-heaven,"['Shorts', 'Stop Motion Animation']","
Alt title: Hagoromo
"
Koe,https://www.anime-planet.com/anime/koe,['Shorts'],"
Alt title: Voice
"
OLD CLOCKMAN’s PARK,https://www.anime-planet.com/anime/old-clockmans-park,"['Abstract', 'Shorts']",
When the raven comes,https://www.anime-planet.com/anime/when-the-raven-comes,"['Chinese Animation', 'Shorts']",
YOGA,https://www.anime-planet.com/anime/yoga,"['Chinese Animation', 'Shorts']",
Ping-pong Xuanfeng,https://www.anime-planet.com/anime/ping-pong-xuanfeng,"['Sports', 'Chinese Animation', 'Ping Pong']","
Alt title: ping-pong storm
"
Pilot-ban Astroman,https://www.anime-planet.com/anime/pilot-ban-astroman,"['Action', 'Mecha', 'Sci Fi']",
Yokohama Meibutsu: Otoko Katayama-gumi!,https://www.anime-planet.com/anime/yokohama-meibutsu-otoko-katayama-gumi,"['Shounen', 'Gangs', 'Based on a Manga']",
Ultraman Kids no Shouboutai,https://www.anime-planet.com/anime/ultraman-kids-no-shouboutai,['Educational'],
Usagi no Mofy (2016),https://www.anime-planet.com/anime/usagi-no-mofy-2016,"['Animal Protagonists', 'Family Friendly', 'Non-Human Protagonists', 'Rabbits', 'Short Episodes', 'Stop Motion Animation', 'Based on a Picture Book']",
Hokkaido Gals Are Super Adorable!,https://www.anime-planet.com/anime/hokkaido-gals-are-super-adorable,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Countryside', 'Gyaru', 'Hokkaido', 'School Life', 'Transfer Students', 'Based on a Manga']","
Alt title: Dosanko Gyaru wa Namaramenkoi
"
Mon Cheri CoCo,https://www.anime-planet.com/anime/mon-cheri-coco,"['Shoujo', 'Fashion', 'Based on a Manga']","
Alt title: My Dear Coco
"
Reincarnated as a Sword 2nd Season,https://www.anime-planet.com/anime/reincarnated-as-a-sword-2nd-season,"['Action', 'Adventure', 'Fantasy', 'Game Elements', 'Guilds', 'Based on a Light Novel']","
Alt title: Tensei Shitara Ken deshita 2nd Season
"
Zhingqi 2069,https://www.anime-planet.com/anime/zhingqi-2069,"['Action', 'Chinese Animation']",
Bu Xing Si: Yuanqi,https://www.anime-planet.com/anime/bu-xing-si-yuanqi,"['Action', 'Fantasy', 'Chinese Animation', 'Based on a Web Novel']","
Alt title: Blader Soul
"
Hyakushou Kizoku Specials,https://www.anime-planet.com/anime/hyakushou-kizoku-specials,"['Comedy', 'Shoujo', 'Slice of Life', 'Hokkaido', 'Based on a Manga']",
"Demon Lord, Retry! R",https://www.anime-planet.com/anime/demon-lord-retry-r,"['Action', 'Adventure', 'Fantasy', 'Demon King', 'Demons', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Summoned Into Another World', 'Trapped in a Video Game', 'Based on a Light Novel']","
Alt title: Maou-sama, Retry! R
"
Magical Explorer,https://www.anime-planet.com/anime/magical-explorer,"['Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Isekai', 'Person in a Strange World', 'School Life', 'Based on a Web Novel']",
Mekaku City Reload,https://www.anime-planet.com/anime/mekaku-city-reload,[],
Meikyoku to Dai Sakkyokka Monogatari,https://www.anime-planet.com/anime/meikyoku-to-dai-sakkyokka-monogatari,['Music'],
Bakutsuri Bar Hunter Movie: Nazo no Bar Code Triangle! Bakutsure! Shinkaigyo Poseidon,https://www.anime-planet.com/anime/bakutsuri-bar-hunter-movie-nazo-no-bar-code-triangle-bakutsure-shinkaigyo-poseidon,"['Shounen', 'Proxy Battles']",
Norasco (2014),https://www.anime-planet.com/anime/norasco-2014,"['Comedy', 'Slice of Life', 'Family Friendly', 'Short Episodes']",
Apo Apo World: Giant Baba 90-bun Ippon Shoubu,https://www.anime-planet.com/anime/apo-apo-world-giant-baba-90-bun-ippon-shoubu,"['Comedy', 'Sports', 'Hand to Hand Combat', 'Wrestling']",
Little Women Recaps,https://www.anime-planet.com/anime/little-women-recaps,"['Drama', 'Historical', 'Recap']","
Alt title: Ai no Wakakusa Monogatari Recaps
"
Anapoko,https://www.anime-planet.com/anime/anapoko,"['Abstract', 'Shorts']",
Kuaile Dongxi,https://www.anime-planet.com/anime/kuaile-dongxi,"['Comedy', 'Chinese Animation', 'Short Episodes']","
Alt title: Happy Stuff
"
Kuaile Xiao Dongxi,https://www.anime-planet.com/anime/kuaile-xiao-dongxi,"['Comedy', 'Chinese Animation', 'Short Episodes']",
Hatched,https://www.anime-planet.com/anime/hatched,"['Comedy', 'Aliens', 'Animal Protagonists', 'Anthropomorphic', 'Birds', 'Chinese Animation', 'Family Friendly']","
Alt title: 81 Hao Nongchang: Baowei Mai Ji
"
Wu Buxiang,https://www.anime-planet.com/anime/wu-buxiang,['Chinese Animation'],
Long Ya Xing,https://www.anime-planet.com/anime/long-ya-xing,"['Chinese Animation', 'Shorts', 'Stop Motion Animation']",
Houzi Diao Yu,https://www.anime-planet.com/anime/houzi-diao-yu,"['Chinese Animation', 'Shorts']","
Alt title: The Monkey Fishing
"
Bianma Xueyuan,https://www.anime-planet.com/anime/bianma-xueyuan,"['Sci Fi', 'Chinese Animation']","
Alt title: Coding Battle
"
Qi Qi He Nu Na,https://www.anime-planet.com/anime/qi-qi-he-nu-na,"['Animal Protagonists', 'Anthropomorphic', 'Bears', 'Chinese Animation', 'Family Friendly', 'Pigs', 'Short Episodes']",
Konu to Tanoshii Otomodachi,https://www.anime-planet.com/anime/konu-to-tanoshii-otomodachi,"['Family Friendly', 'Short Episodes']",
Riku ni Agatta Ningyo no Hanashi Pilot,https://www.anime-planet.com/anime/riku-ni-agatta-ningyo-no-hanashi-pilot,"['Fantasy', 'Mermaids', 'No Dialogue', 'Shorts', 'Stop Motion Animation']",
