Anime,URL,Tags,Alts
Jujutsu Kaisen,https://www.anime-planet.com/anime/jujutsu-kaisen,"['Action', 'Horror', 'Shounen', 'Body Sharing', 'Contemporary Fantasy', 'Curse', 'Exorcists', 'Monsters', 'School Life', 'Supernatural', 'Urban Fantasy', 'Explicit Violence', 'Based on a Manga']",
Kaguya-sama: Love is War - Ultra Romantic,https://www.anime-planet.com/anime/kaguya-sama-love-is-war-ultra-romantic,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Episodic', 'Mind Games', 'Romantic Comedy', 'Student Council', 'Based on a Manga']","
Alt title: Kaguya-sama wa Kokurasetai: Ultra Romantic
"
Haikyuu!! Second Season,https://www.anime-planet.com/anime/haikyuu-second-season,"['Shounen', 'Sports', 'School Club', 'School Life', 'Tournaments', 'Volleyball', 'Based on a Manga']",
your name.,https://www.anime-planet.com/anime/your-name,"['Drama', 'Romance', 'Body Swapping', 'Gender Bender', 'Opposites Attract', 'School Life', 'Supernatural', 'Original Work']","
Alt title: Kimi no Na wa.
"
A Silent Voice,https://www.anime-planet.com/anime/a-silent-voice,"['Drama', 'Shounen', 'Disability', 'Melancholy', 'Mental Illness', 'School Life', 'Bullying', 'Mature Themes', 'Suicide', 'Based on a Manga']","
Alt title: Koe no Katachi
"
Demon Slayer: Kimetsu no Yaiba Movie - Mugen Train,https://www.anime-planet.com/anime/demon-slayer-kimetsu-no-yaiba-movie-mugen-train,"['Action', 'Drama', 'Shounen', 'Demons', 'Historical', 'Martial Arts', 'Orphans', 'Siblings', 'Supernatural', 'Swordplay', 'Trains', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Manga']","
Alt title: Kimetsu no Yaiba Movie: Mugen Ressha-hen
"
Hunter x Hunter (2011),https://www.anime-planet.com/anime/hunter-x-hunter-2011,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shounen', 'Child Protagonists', 'Monsters', 'Superpowers', 'Violence', 'Based on a Manga']",
Attack on Titan The Final Season,https://www.anime-planet.com/anime/attack-on-titan-the-final-season,"['Action', 'Drama', 'Fantasy', 'Horror', 'Shounen', 'Dark Fantasy', 'Military', 'War', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Based on a Manga']","
Alt title: Shingeki no Kyojin The Final Season
"
The Apothecary Diaries,https://www.anime-planet.com/anime/the-apothecary-diaries,"['Drama', 'Mystery', 'Romance', 'Slice of Life', 'Doctors', 'Historical', 'Maids', 'Medical', 'Political', 'Social Gap', 'Mature Themes', 'Prostitution', 'Based on a Light Novel']","
Alt title: Kusuriya no Hitorigoto
"
Heaven Official's Blessing Special,https://www.anime-planet.com/anime/heaven-officials-blessing-special,"['BL', 'Romance', 'Shounen-ai', 'Afterlife', 'Ancient China', 'Chinese Animation', 'Demon King', 'Ghosts', 'Gods', 'Historical', 'Interspecies Relationship', 'Non-Human Protagonists', 'Opposites Attract', 'Royalty', 'Supernatural', 'Xianxia', 'Based on a Web Novel']","
Alt title: Tian Guan Ci Fu Special
"
Haikyuu!! To the Top: Part II,https://www.anime-planet.com/anime/haikyuu-to-the-top-part-ii,"['Shounen', 'Sports', 'Animeism', 'School Club', 'Tournaments', 'Volleyball', 'Based on a Manga']",
SPY x FAMILY,https://www.anime-planet.com/anime/spy-x-family,"['Action', 'Comedy', 'Shounen', 'Assassins', 'Espionage', 'Family Life', 'Psychic Powers', 'Secret Identity', 'Based on a Manga']",
Demon Slayer: Kimetsu no Yaiba,https://www.anime-planet.com/anime/demon-slayer-kimetsu-no-yaiba,"['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen', 'Death of a Loved One', 'Demons', 'Historical', 'Martial Arts', 'Orphans', 'Siblings', 'Supernatural', 'Swordplay', 'Violence', 'Based on a Manga']","
Alt title: Kimetsu no Yaiba
"
Frieren: Beyond Journey's End,https://www.anime-planet.com/anime/frieren-beyond-journeys-end,"['Adventure', 'Fantasy', 'Shounen', 'Death of a Loved One', 'Elves', 'Magic', 'Medieval', 'Non-Human Protagonists', 'Suicide', 'Violence', 'Based on a Manga']","
Alt title: Sousou no Frieren
"
Violet Evergarden Movie,https://www.anime-planet.com/anime/violet-evergarden-movie,"['Drama', 'Melancholy', 'War', 'Violence', 'Based on a Light Novel']",
Code Geass: Lelouch of the Rebellion R2,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-r2,"['Mecha', 'Sci Fi', 'Conspiracy', 'Mind Games', 'Overpowered Main Characters', 'Political', 'Psychological', 'Real Robot', 'Rebellions', 'Rivalries', 'Royalty', 'Secret Identity', 'Superpowers', 'Terrorism', 'Original Work']","
Alt title: Code Geass: Hangyaku no Lelouch R2
"
Link Click 2nd Season,https://www.anime-planet.com/anime/link-click-2nd-season,"['Drama', 'Fantasy', 'Chinese Animation', 'Contemporary Fantasy', 'Superpowers', 'Time Travel', 'Urban Fantasy', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Violence', 'Original Work', 'Domestic Abuse']","
Alt title: Shiguang Dailiren 2nd Season
"
Mo Dao Zu Shi 2,https://www.anime-planet.com/anime/mo-dao-zu-shi-2,"['Action', 'Fantasy', 'Mystery', 'Ancient China', 'Chinese Animation', 'Cultivation', 'Historical', 'Martial Arts', 'Overpowered Main Characters', 'Supernatural', 'Swordplay', 'War', 'Xianxia', 'Zombies', 'Violence', 'Based on a Web Novel']","
Alt title: The Founder of Diabolism 2
"
That Time I Got Reincarnated as a Slime Season 2,https://www.anime-planet.com/anime/that-time-i-got-reincarnated-as-a-slime-season-2,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Cheats', 'Demons', 'Game Elements', 'Isekai', 'Kingdom Building', 'Magic', 'Management', 'Modern Knowledge', 'Monsters', 'Person in a Strange World', 'Political', 'Reincarnation', 'Slimes', 'Based on a Manga']","
Alt title: Tensei Shitara Slime Datta Ken Season 2
"
Gintama: The Very Final,https://www.anime-planet.com/anime/gintama-the-very-final,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Swordplay', 'Violence', 'Based on a Manga']","
Alt title: Gintama: The Final
"
Gintama': Enchousen,https://www.anime-planet.com/anime/gintama-enchousen,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",
Attack on Titan The Final Season: Part II,https://www.anime-planet.com/anime/attack-on-titan-the-final-season-part-ii,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Dark Fantasy', 'Military', 'War', 'Explicit Violence', 'Based on a Manga']","
Alt title: Shingeki no Kyojin The Final Season: Part II
"
Mob Psycho 100 II,https://www.anime-planet.com/anime/mob-psycho-100-ii,"['Action', 'Comedy', 'Drama', 'Exorcists', 'Overpowered Main Characters', 'Psychic Powers', 'Psychological', 'School Life', 'Supernatural', 'Superpowers', 'Violence', 'Based on a Manga']",
Gintama Kanketsu-hen: Yorozuya yo Eien Nare,https://www.anime-planet.com/anime/gintama-kanketsu-hen-yorozuya-yo-eien-nare,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Feudal Japan', 'Samurai', 'Swordplay', 'Time Travel', 'Based on a Manga']","
Alt title: Gintama The Movie: The Final Chapter - Be Forever Yorozuya
"
Heaven Official's Blessing,https://www.anime-planet.com/anime/heaven-officials-blessing,"['Action', 'BL', 'Comedy', 'Drama', 'Romance', 'Shounen-ai', 'Afterlife', 'Ancient China', 'Chinese Animation', 'Demon King', 'Demons', 'Ghosts', 'Gods', 'Heaven', 'Historical', 'Interspecies Relationship', 'Non-Human Protagonists', 'Opposites Attract', 'Religion', 'Royalty', 'Supernatural', 'Xianxia', 'Bullying', 'Violence', 'Based on a Web Novel']","
Alt title: Tian Guan Ci Fu
"
Oshi no Ko,https://www.anime-planet.com/anime/oshi-no-ko,"['Drama', 'Seinen', 'Slice of Life', 'Acting', 'Idols', 'Psychological', 'Reincarnation', 'Showbiz', 'Siblings', 'Social Media', 'Suicide', 'Violence', 'Based on a Manga']",
Demon Slayer: Kimetsu no Yaiba - Swordsmith Village Arc,https://www.anime-planet.com/anime/demon-slayer-kimetsu-no-yaiba-swordsmith-village-arc,"['Action', 'Adventure', 'Shounen', 'Demons', 'Martial Arts', 'Orphans', 'Siblings', 'Supernatural', 'Swordplay', 'Explicit Violence', 'Based on a Manga', 'Domestic Abuse']","
Alt title: Kimetsu no Yaiba: Katanakaji no Sato-hen
"
Gintama°,https://www.anime-planet.com/anime/gintama-2015,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",
Natsume's Book of Friends Season 6,https://www.anime-planet.com/anime/natsumes-book-of-friends-season-6,"['Drama', 'Fantasy', 'Shoujo', 'Bodyguards', 'Cats', 'Contemporary Fantasy', 'Countryside', 'Episodic', 'Iyashikei', 'Japanese Mythology', 'Orphans', 'Supernatural', 'Youkai', 'Based on a Manga']","
Alt title: Natsume Yuujinchou Roku
"
Given,https://www.anime-planet.com/anime/given,"['BL', 'Drama', 'Romance', 'Shounen-ai', 'Death of a Loved One', 'Music', 'noitaminA', 'Mature Themes', 'Suicide', 'Based on a Manga']",
Gintama: Shirogane no Tamashii-hen 2,https://www.anime-planet.com/anime/gintama-shirogane-no-tamashii-hen-2,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']","
Alt title: Gintama: Silver Soul Arc 2
"
Spirited Away,https://www.anime-planet.com/anime/spirited-away,"['Adventure', 'Fantasy', 'Child Protagonists', 'Curse', 'Family Friendly', 'Japanese Mythology', 'Magic', 'Person in a Strange World', 'Youkai', 'Original Work']","
Alt title: Sen to Chihiro no Kamikakushi
"
Haikyuu!! To the Top,https://www.anime-planet.com/anime/haikyuu-to-the-top,"['Shounen', 'Sports', 'Animeism', 'School Club', 'Tournaments', 'Volleyball', 'Based on a Manga']",
Clannad After Story,https://www.anime-planet.com/anime/clannad-after-story,"['Drama', 'Romance', 'Adult Couples', 'Coming of Age', 'Family Life', 'Illness', 'Mature Themes', 'Based on a Visual Novel']",
Steins;Gate,https://www.anime-planet.com/anime/steins-gate,"['Sci Fi', 'Conspiracy', 'Psychological', 'Thriller', 'Time Loop', 'Time Travel', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Visual Novel']",
Gintama: Shirogane no Tamashii-hen,https://www.anime-planet.com/anime/gintama-shirogane-no-tamashii-hen,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']","
Alt title: Gintama: Silver Soul Arc
"
Fruits Basket 2nd Season,https://www.anime-planet.com/anime/fruits-basket-2nd-season,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Animal Transformation', 'Contemporary Fantasy', 'Curse', 'Dysfunctional Families', 'Love Triangle', 'Mental Illness', 'Orphans', 'Zodiac', 'Bullying', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Based on a Manga', 'Domestic Abuse']",
That Time I Got Reincarnated as a Slime Season 2: Part II,https://www.anime-planet.com/anime/that-time-i-got-reincarnated-as-a-slime-season-2-part-ii,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Cheats', 'Demons', 'Game Elements', 'Isekai', 'Kingdom Building', 'Magic', 'Management', 'Modern Knowledge', 'Monsters', 'Person in a Strange World', 'Political', 'Reincarnation', 'Slimes', 'Physical Abuse', 'Based on a Manga']","
Alt title: Tensei Shitara Slime Datta Ken Season 2: Part II
"
Gintama.,https://www.anime-planet.com/anime/gintama-2017,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",
Gintama',https://www.anime-planet.com/anime/gintama-2011,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",
Bleach: Thousand-Year Blood War: Part II - The Separation,https://www.anime-planet.com/anime/bleach-thousand-year-blood-war-part-ii-the-separation,"['Action', 'Shounen', 'Supernatural', 'Based on a Manga']","
Alt title: Bleach: Sennen Kessen-hen - Ketsubetsu-tan
"
Link Click,https://www.anime-planet.com/anime/link-click,"['Drama', 'Fantasy', 'Chinese Animation', 'Contemporary Fantasy', 'Superpowers', 'Time Travel', 'Urban Fantasy', 'Violence', 'Original Work']","
Alt title: Shiguang Dailiren
"
Bungo Stray Dogs 5th Season,https://www.anime-planet.com/anime/bungo-stray-dogs-5th-season,"['Action', 'Comedy', 'Seinen', 'Detectives', 'Gangs', 'Guns', 'Mafia', 'Orphans', 'Supernatural', 'Superpowers', 'Violence', 'Based on a Manga']",
Jujutsu Kaisen 0,https://www.anime-planet.com/anime/jujutsu-kaisen-0,"['Action', 'Shounen', 'Contemporary Fantasy', 'Curse', 'Exorcists', 'Supernatural', 'Urban Fantasy', 'Explicit Violence', 'Based on a Manga']",
Mo Dao Zu Shi,https://www.anime-planet.com/anime/mo-dao-zu-shi,"['Action', 'Adventure', 'Mystery', 'Ancient China', 'Chinese Animation', 'Cultivation', 'Historical', 'Rebellions', 'Supernatural', 'Swordplay', 'War', 'Xianxia', 'Zombies', 'Violence', 'Based on a Web Novel']","
Alt title: The Founder of Diabolism
"
Howl's Moving Castle,https://www.anime-planet.com/anime/howls-moving-castle,"['Adventure', 'Fantasy', 'Romance', 'Curse', 'Family Friendly', 'Lifestyle Change', 'Magic', 'Witches', 'Based on a Novel']","
Alt title: Howl no Ugoku Shiro
"
One-Punch Man,https://www.anime-planet.com/anime/one-punch-man,"['Action', 'Comedy', 'Sci Fi', 'Seinen', 'Cyborgs', 'Monsters', 'Overpowered Main Characters', 'Parody', 'Satire', 'Superheroes', 'Superpowers', 'Explicit Violence', 'Based on a Manga']",
The Eminence in Shadow 2nd Season,https://www.anime-planet.com/anime/the-eminence-in-shadow-2nd-season,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation', 'Based on a Light Novel']","
Alt title: Kage no Jitsuryokusha ni Naritakute! 2nd season
"
Demon Slayer: Kimetsu no Yaiba - Mugen Train,https://www.anime-planet.com/anime/demon-slayer-kimetsu-no-yaiba-mugen-train,"['Action', 'Drama', 'Shounen', 'Demons', 'Historical', 'Orphans', 'Siblings', 'Supernatural', 'Swordplay', 'Trains', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Manga']","
Alt title: Kimetsu no Yaiba: Mugen Ressha-hen
"
Attack on Titan 3rd Season,https://www.anime-planet.com/anime/attack-on-titan-3rd-season,"['Action', 'Fantasy', 'Horror', 'Dark Fantasy', 'Isolated Society', 'Military', 'Outside World', 'Political', 'Post-apocalyptic', 'Cannibalism', 'Explicit Violence', 'Based on a Manga']","
Alt title: Shingeki no Kyojin 3rd Season
"
JoJo's Bizarre Adventure: Golden Wind,https://www.anime-planet.com/anime/jojos-bizarre-adventure-golden-wind,"['Action', 'Adventure', 'Shounen', 'Europe', 'Italy', 'Supernatural', 'Animal Abuse', 'Mature Themes', 'Based on a Manga']","
Alt title: JoJo no Kimyou na Bouken: Ougon no Kaze
"
Haikyuu!!,https://www.anime-planet.com/anime/haikyuu,"['Shounen', 'Sports', 'School Club', 'School Life', 'Tournaments', 'Volleyball', 'Based on a Manga']",
The Promised Neverland,https://www.anime-planet.com/anime/the-promised-neverland,"['Fantasy', 'Horror', 'Mystery', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Dark Fantasy', 'Human Livestock', 'Isolated Society', 'Mind Games', 'noitaminA', 'Orphanage', 'Orphans', 'Outside World', 'Psychological', 'Thriller', 'Mature Themes', 'Based on a Manga', 'Domestic Abuse', 'Self-Harm']","
Alt title: Yakusoku no Neverland
"
Natsume's Book of Friends Season 5,https://www.anime-planet.com/anime/natsumes-book-of-friends-season-5,"['Drama', 'Shoujo', 'Slice of Life', 'Bodyguards', 'Cats', 'Contemporary Fantasy', 'Countryside', 'Episodic', 'Iyashikei', 'Japanese Mythology', 'Orphans', 'Supernatural', 'Youkai', 'Based on a Manga']","
Alt title: Natsume Yuujinchou Go
"
Vinland Saga,https://www.anime-planet.com/anime/vinland-saga,"['Action', 'Seinen', '11th Century', 'Death of a Loved One', 'England', 'Europe', 'Historical', 'Medieval', 'Revenge', 'Swordplay', 'War', 'Weak to Strong', 'Violence', 'Based on a Manga']",
Violet Evergarden,https://www.anime-planet.com/anime/violet-evergarden,"['Drama', 'Lifestyle Change', 'Melancholy', 'War', 'Violence', 'Based on a Light Novel']",
Banana Fish,https://www.anime-planet.com/anime/banana-fish,"['Action', 'Drama', 'Shoujo', 'America', 'Criminals', 'Gangs', 'noitaminA', 'Mature Themes', 'Physical Abuse', 'Prostitution', 'Sexual Abuse', 'Violence', 'Based on a Manga']",
Douluo Dalu 2nd Season,https://www.anime-planet.com/anime/douluo-dalu-2nd-season,"['Action', 'Fantasy', 'Chinese Animation', 'Cultivation', 'Xianxia', 'Based on a Web Novel', 'CG Animation']","
Alt title: Soul Land 2nd Season
"
Natsume's Book of Friends Season 4,https://www.anime-planet.com/anime/natsumes-book-of-friends-season-4,"['Drama', 'Shoujo', 'Slice of Life', 'Bodyguards', 'Cats', 'Contemporary Fantasy', 'Countryside', 'Episodic', 'Iyashikei', 'Japanese Mythology', 'Orphans', 'Supernatural', 'Youkai', 'Based on a Manga']","
Alt title: Natsume Yuujinchou Shi
"
Throne of Seal 2nd Season,https://www.anime-planet.com/anime/throne-of-seal-2nd-season,"['Action', 'Adventure', 'Fantasy', 'Chinese Animation', 'Tournaments', 'Based on a Web Novel', 'CG Animation']","
Alt title: Shen Yin Wang Zuo 2nd Season
"
YOASOBI: Idol,https://www.anime-planet.com/anime/yoasobi-idol,['Idols'],
Assassination Classroom 2nd Season,https://www.anime-planet.com/anime/assassination-classroom-2nd-season,"['Action', 'Comedy', 'Sci Fi', 'Shounen', 'Assassins', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Parody', 'School Life', 'Teachers', 'Teaching', 'Based on a Manga']","
Alt title: Ansatsu Kyoushitsu 2nd Season
"
Mushoku Tensei: Jobless Reincarnation - Part II,https://www.anime-planet.com/anime/mushoku-tensei-jobless-reincarnation-part-ii,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Seinen', 'Demons', 'Isekai', 'Magic', 'NEET', 'Person in a Strange World', 'Reincarnation', 'Mature Themes', 'Violence', 'Based on a Light Novel']","
Alt title: Mushoku Tensei: Isekai Ittara Honki Dasu - Part II
"
That Time I Got Reincarnated as a Slime,https://www.anime-planet.com/anime/that-time-i-got-reincarnated-as-a-slime,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Cheats', 'Demons', 'Game Elements', 'Isekai', 'Kingdom Building', 'Magic', 'Management', 'Modern Knowledge', 'Monsters', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Person in a Strange World', 'Political', 'Reincarnation', 'Slimes', 'Violence', 'Based on a Manga']","
Alt title: Tensei Shitara Slime Datta Ken
"
Hajime no Ippo: New Challenger,https://www.anime-planet.com/anime/hajime-no-ippo-new-challenger,"['Action', 'Drama', 'Shounen', 'Sports', 'Boxing', 'Hand to Hand Combat', 'Tournaments', 'Based on a Manga']","
Alt title: Fighting Spirit: New Challenger
"
Hajime no Ippo: The Fighting!,https://www.anime-planet.com/anime/hajime-no-ippo-the-fighting,"['Action', 'Drama', 'Shounen', 'Sports', 'Boxing', 'Hand to Hand Combat', 'Weak to Strong', 'Based on a Manga']","
Alt title: Fighting Spirit
"
Bungo Stray Dogs 4th Season,https://www.anime-planet.com/anime/bungo-stray-dogs-4th-season,"['Action', 'Comedy', 'Seinen', 'Detectives', 'Gangs', 'Guns', 'Mafia', 'Orphans', 'Supernatural', 'Superpowers', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Manga']",
Mushishi Zoku Shou 2nd Season,https://www.anime-planet.com/anime/mushishi-zoku-shou-2nd-season,"['Fantasy', 'Seinen', 'Episodic', 'Iyashikei', 'Supernatural', 'Based on a Manga']","
Alt title: Mushishi -Next Passage- 2nd Season
"
Wolf Children,https://www.anime-planet.com/anime/wolf-children,"['Fantasy', 'Slice of Life', 'Animal Characteristics', 'Animal Transformation', 'Childcare', 'Coming of Age', 'Contemporary Fantasy', 'Countryside', 'Death of a Loved One', 'Family Life', 'Lifestyle Change', 'Single Parent', 'Werewolves', 'Nudity', 'Original Work']","
Alt title: Ookami Kodomo no Ame to Yuki
"
86: Eighty-Six - Part II,https://www.anime-planet.com/anime/86-eighty-six-part-ii,"['Action', 'Drama', 'Sci Fi', 'Military', 'War', 'Violence', 'Based on a Light Novel']","
Alt title: 86: Eighty-Six - Dai 2 Cour
"
Chainsaw Man,https://www.anime-planet.com/anime/chainsaw-man,"['Action', 'Fantasy', 'Horror', 'Shounen', 'Dark Fantasy', 'Demons', 'Urban Fantasy', 'Explicit Violence', 'Based on a Manga']",
Kaguya-sama: Love is War - The First Kiss Never Ends,https://www.anime-planet.com/anime/kaguya-sama-love-is-war-the-first-kiss-never-ends,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Mind Games', 'Romantic Comedy', 'Student Council', 'Based on a Manga']","
Alt title: Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai
"
JoJo’s Bizarre Adventure: Stardust Crusaders - Battle in Egypt,https://www.anime-planet.com/anime/jojos-bizarre-adventure-stardust-crusaders-battle-in-egypt,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Monster-of-the-week', 'Proxy Battles', 'Supernatural', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Based on a Manga']","
Alt title: JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen
"
Natsume's Book of Friends Season 3,https://www.anime-planet.com/anime/natsumes-book-of-friends-season-3,"['Drama', 'Shoujo', 'Slice of Life', 'Bodyguards', 'Cats', 'Contemporary Fantasy', 'Countryside', 'Episodic', 'Iyashikei', 'Japanese Mythology', 'Orphans', 'Supernatural', 'Youkai', 'Based on a Manga']","
Alt title: Natsume Yuujinchou San
"
Code Geass: Lelouch of the Rebellion,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion,"['Mecha', 'Sci Fi', 'Conspiracy', 'Mind Games', 'Overpowered Main Characters', 'Political', 'Psychological', 'Real Robot', 'Rebellions', 'Revenge', 'Rivalries', 'Royalty', 'Secret Identity', 'Superpowers', 'Terrorism', 'Nudity', 'Violence', 'Original Work']","
Alt title: Code Geass: Hangyaku no Lelouch
"
Yona of the Dawn: Zeno Arc,https://www.anime-planet.com/anime/yona-of-the-dawn-zeno-arc,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Death of a Loved One', 'Orphans', 'Political', 'Royalty', 'Violence', 'Based on a Manga']","
Alt title: Akatsuki no Yona: Zeno Arc
"
Kamisama Kiss: Kako-hen,https://www.anime-planet.com/anime/kamisama-kiss-kako-hen,"['Comedy', 'Romance', 'Shoujo', 'Animal Characteristics', 'Interspecies Relationship', 'Japanese Mythology', 'Master-Servant Relationship', 'Non-Human Protagonists', 'Based on a Manga']","
Alt title: Kamisama Hajimemashita: Kako-hen
"
Mushishi Zoku Shou,https://www.anime-planet.com/anime/mushishi-zoku-shou,"['Fantasy', 'Seinen', 'Episodic', 'Iyashikei', 'Supernatural', 'Based on a Manga']","
Alt title: Mushishi -Next Passage-
"
