Anime,URL,Tags,Alts
Utsurautsura,https://www.anime-planet.com/anime/utsurautsura,"['Abstract', 'Shorts']","
Alt title: drowsily
"
Ochichi wo Suitai,https://www.anime-planet.com/anime/ochichi-wo-suitai,"['Abstract', 'Shorts', 'Nudity']","
Alt title: Gimme Milk
"
Tezuka Osamu Academy Taishou,https://www.anime-planet.com/anime/tezuka-osamu-academy-taishou,['Crossover'],"
Alt title: Osamu Tezuka Academy Award
"
Capsules,https://www.anime-planet.com/anime/capsules,"['Sci Fi', 'Chinese Animation']","
Alt title: Jiaonang Jihua
"
Congming Baobao Xue Yingyu,https://www.anime-planet.com/anime/congming-baobao-xue-yingyu,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Otoppe no Waki Waki Otopetarium: Seigi ni Oto wo Tsukeyou YO!,https://www.anime-planet.com/anime/otoppe-no-waki-waki-otopetarium-seigi-ni-oto-wo-tsukeyou-yo,['Family Friendly'],
Shimajirou to Uzumasa Ninja Daisakusen,https://www.anime-planet.com/anime/shimajirou-to-uzumasa-ninja-daisakusen,"['Animal Protagonists', 'Family Friendly', 'Ninja']",
Giji-Harem,https://www.anime-planet.com/anime/giji-harem,"['Comedy', 'Romance', 'Acting', 'School Club', 'School Life', 'Senpai-Kouhai Relationship', 'Based on a Doujinshi', 'Based on a Manga']",
Warai Kawasemi ni Hanasu na yo,https://www.anime-planet.com/anime/warai-kawasemi-ni-hanasu-na-yo,"['Family Friendly', 'Minna no Uta']",
Balala Xiao Mo Xian: Xing Yuan Die Qi 1,https://www.anime-planet.com/anime/balala-xiao-mo-xian-xing-yuan-die-qi-1,"['Fantasy', 'Chinese Animation', 'CG Animation', 'Original Work']","
Alt title: Balala The Fairies: Star Fate Butterfly Awakening
"
Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,https://www.anime-planet.com/anime/ojarumaru-mangetsu-road-kiki-ippatsu-tama-ni-wa-maro-mo-daibouken,"['Family Friendly', 'Time Travel', 'Based on a Manga']","
Alt title: Ojarumaru: Peril at the Full Moon Road -A 'Rare' Adventure of Our Prince-
"
Shimajirou to Ururu no Hero Land,https://www.anime-planet.com/anime/shimajirou-to-ururu-no-hero-land,"['Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists']",
Nyanta no wo Tanjoubi wa Kaji Sawagi!,https://www.anime-planet.com/anime/nyanta-no-wo-tanjoubi-wa-kaji-sawagi,"['Animal Protagonists', 'Anthropomorphic', 'Cooking', 'Educational', 'Family Friendly', 'Non-Human Protagonists']",
Gokiburi-chan,https://www.anime-planet.com/anime/gokiburi-chan,"['Animal Protagonists', 'Family Friendly', 'Insects', 'Non-Human Protagonists', 'Short Episodes', 'Based on a Picture Book']",
Chou Futsuu Ken Chiba Densetsu,https://www.anime-planet.com/anime/chou-futsuu-ken-chiba-densetsu,"['Comedy', 'Fantasy', 'Gag']","
Alt title: The Legend of Super Normal Pref. Chiba
"
Meng Li Ren,https://www.anime-planet.com/anime/meng-li-ren,"['Slice of Life', 'Chinese Animation']","
Alt title: The Dreaming Girl
"
Duo Bao Xingyun Xing 2nd Season,https://www.anime-planet.com/anime/duo-bao-xingyun-xing-2nd-season,"['Adventure', 'Comedy', 'Fantasy', 'Chinese Animation', 'Short Episodes']",
Malasong Wangzi,https://www.anime-planet.com/anime/malasong-wangzi,"['Sports', 'Chinese Animation', 'Family Friendly', 'Running', 'Short Episodes']","
Alt title: Marathon Prince
"
Xiao Zhuren: Zhengyi Lianmeng 2nd Season,https://www.anime-planet.com/anime/xiao-zhuren-zhengyi-lianmeng-2nd-season,"['Comedy', 'Sci Fi', 'Chinese Animation']",
Xiao Zhu Pei Qi Guo Da Nian,https://www.anime-planet.com/anime/xiao-zhu-pei-qi-guo-da-nian,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Pigs']","
Alt title: Peppa Celebrates Chinese New Year
"
Our Little Pond,https://www.anime-planet.com/anime/our-little-pond,"['Drama', 'Shorts']","
Alt title: Watashi no Touchika
"
Tiandi Fengyun Lu: Jiulong Bian,https://www.anime-planet.com/anime/tiandi-fengyun-lu-jiulong-bian,"['Action', 'Fantasy', 'Chinese Animation', 'Stop Motion Animation']",
Bu Gu Niao Jiao Chi Le,https://www.anime-planet.com/anime/bu-gu-niao-jiao-chi-le,"['Animal Protagonists', 'Birds', 'Chinese Animation', 'Shorts']",
Nocturnal Roadwork,https://www.anime-planet.com/anime/nocturnal-roadwork,"['Abstract', 'No Dialogue', 'Shorts']","
Alt title: Yoru no Dourokouji
"
Cha Bu Duo,https://www.anime-planet.com/anime/cha-bu-duo,"['Chinese Animation', 'Shorts']",
Lemon’s Road,https://www.anime-planet.com/anime/lemons-road,"['Drama', 'Shorts', 'Stop Motion Animation']","
Alt title: Lemon no Michi
"
Dekoboko Shin Gachou: Meian no Shippai,https://www.anime-planet.com/anime/dekoboko-shin-gachou-meian-no-shippai,"['Black and White', 'Shorts']",
Zenryoku Usagi (New),https://www.anime-planet.com/anime/zenryoku-usagi-new,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'Rabbits', 'Short Episodes', 'Based on a Manga']",
green,https://www.anime-planet.com/anime/green,"['Abstract', 'No Dialogue', 'Shorts']",
Shenqi A You,https://www.anime-planet.com/anime/shenqi-a-you,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Dream Racers,https://www.anime-planet.com/anime/dream-racers,"['Cars', 'Chinese Animation', 'Family Friendly', 'Racing']","
Alt title: Mengxiang Jing Su
"
Swirl Fighter,https://www.anime-planet.com/anime/swirl-fighter,"['Chinese Animation', 'Family Friendly']","
Alt title: Jingbao Zhanshi
"
Da Senlin Li De Xiao Gushi,https://www.anime-planet.com/anime/da-senlin-li-de-xiao-gushi,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Kaixin Chaoren Lianmeng: Xingzhi Li,https://www.anime-planet.com/anime/kaixin-chaoren-lianmeng-xingzhi-li,"['Comedy', 'Sci Fi', 'Androids', 'Chinese Animation', 'Family Friendly', 'Robots', 'Superheroes']",
Xin Datou Er Zi He Xiao Tou Baba: Menghuan Leyuan Qiyu Ji,https://www.anime-planet.com/anime/xin-datou-er-zi-he-xiao-tou-baba-menghuan-leyuan-qiyu-ji,"['Chinese Animation', 'Family Friendly']",
Xin Datou Er Zi He Xiao Tou Baba: Caoyuan Qiyu,https://www.anime-planet.com/anime/xin-datou-er-zi-he-xiao-tou-baba-caoyuan-qiyu,"['Chinese Animation', 'Family Friendly']",
Kong Xin Cai PV,https://www.anime-planet.com/anime/kong-xin-cai-pv,"['Food and Beverage', 'Promotional']",
Mobile Suit Gundam Unicorn: One of Seventy Two,https://www.anime-planet.com/anime/mobile-suit-gundam-unicorn-one-of-seventy-two,"['Mecha', 'Sci Fi']","
Alt title: Kidou Senshi Gundam UC: One of Seventy Two
"
Depths of Night,https://www.anime-planet.com/anime/depths-of-night,"['Drama', 'Chinese Animation', 'Psychological', 'Shorts', 'Original Work']",
Wa Wa Wa Wappi-chan,https://www.anime-planet.com/anime/wa-wa-wa-wappi-chan,"['Family Friendly', 'Non-Human Protagonists']",
Wo Jiao MT 4th Season,https://www.anime-planet.com/anime/wo-jiao-mt-4th-season,"['Comedy', 'Chinese Animation', 'Non-Human Protagonists', 'Based on a Video Game', 'CG Animation']",
Crayon Shin-chan: Arashi wo Yobu Kasukabe Bouei-tai Uchuu Quiz de Shoubu da zo!,https://www.anime-planet.com/anime/crayon-shin-chan-arashi-wo-yobu-kasukabe-bouei-tai-uchuu-quiz-de-shoubu-da-zo,"['Comedy', 'Sci Fi', 'Family Friendly']",
Nezumikozou Jirokichi,https://www.anime-planet.com/anime/nezumikozou-jirokichi,"['Historical', 'Original Work']","
Alt title: Yamanaka Sadao ni Sasageru Manga Eiga ""Nezumikozou Jirokichi""
"
To Your Eternity 3rd Season,https://www.anime-planet.com/anime/to-your-eternity-3rd-season,"['Adventure', 'Drama', 'Fantasy', 'Shounen', 'Animal Transformation', 'Melancholy', 'Non-Human Protagonists', 'Supernatural', 'Survival', 'Based on a Manga']","
Alt title: Fumetsu no Anata e Season 3
"
Tetopettenson (2009),https://www.anime-planet.com/anime/tetopettenson-2009,['Black and White'],
Saigo no Mori: Hajimari no Hito,https://www.anime-planet.com/anime/saigo-no-mori-hajimari-no-hito,"['Slice of Life', 'Family Friendly', 'Shorts']",
Uli Sai Jjang-Iya,https://www.anime-planet.com/anime/uli-sai-jjang-iya,"['Educational', 'Family Friendly', 'Korean Animation']",
Kuiba Movie 4: Mei Lingluo,https://www.anime-planet.com/anime/kuiba-movie-4-mei-lingluo,"['Action', 'Adventure', 'Fantasy', 'Chinese Animation', 'Family Friendly', 'Original Work']",
Vegetable Fairies N.Y.SALAD: Quiz Theater,https://www.anime-planet.com/anime/vegetable-fairies-ny-salad-quiz-theater,"['Anthropomorphic', 'Family Friendly', 'Food and Beverage', 'Food Protagonists', 'Non-Human Protagonists']","
Alt title: Yasai no Yousei: Quiz Gekijou
"
Pipilu Rangers Season 2,https://www.anime-planet.com/anime/pipilu-rangers-season-2,"['Adventure', 'Sci Fi', 'Educational', 'Family Friendly', 'Korean Animation', 'Short Episodes', 'CG Animation']","
Alt title: Pipilu Anjeonteukgongdae Season 2
"
Saikin Ponta,https://www.anime-planet.com/anime/saikin-ponta,"['Slice of Life', 'Short Episodes']",
Menghuan Shuyuan,https://www.anime-planet.com/anime/menghuan-shuyuan,"['Comedy', 'Chibi', 'Chinese Animation', 'Short Episodes', 'Based on a Mobile Game']",
Sylvanian Families,https://www.anime-planet.com/anime/sylvanian-families,"['Comedy', 'Fantasy', 'Animal Protagonists', 'Non-Human Protagonists', 'Promotional', 'CG Animation', 'Original Work']",
Yuan Ri,https://www.anime-planet.com/anime/yuan-ri,"['Chinese Animation', 'Shorts']",
Misuke in Southern,https://www.anime-planet.com/anime/misuke-in-southern,"['Adventure', 'Family Friendly', 'Shorts']","
Alt title: Minami e Itta Miisuke
"
Duo Bao Xingyun Xing,https://www.anime-planet.com/anime/duo-bao-xingyun-xing,"['Adventure', 'Comedy', 'Fantasy', 'Chinese Animation', 'Short Episodes']",
Jeong-geul-eseo Sal-anamgi: Maru Adventure,https://www.anime-planet.com/anime/jeong-geul-eseo-sal-anamgi-maru-adventure,"['Adventure', 'Family Friendly', 'Forest', 'Jungle', 'Korean Animation', 'Monsters', 'Short Episodes']",
Xiao Zhuren: Zhengyi Lianmeng,https://www.anime-planet.com/anime/xiao-zhuren-zhengyi-lianmeng,"['Comedy', 'Sci Fi', 'Chinese Animation']",
Tiandi Fengyun Lu: Jian Xing Mo Zong,https://www.anime-planet.com/anime/tiandi-fengyun-lu-jian-xing-mo-zong,"['Action', 'Fantasy', 'Chinese Animation', 'Stop Motion Animation']",
Poshui Jie De Chuanshuo,https://www.anime-planet.com/anime/poshui-jie-de-chuanshuo,"['Chinese Animation', 'Shorts']",
Shui Lu,https://www.anime-planet.com/anime/shui-lu,"['Chinese Animation', 'Shorts']",
Quruli: Remember me,https://www.anime-planet.com/anime/quruli-remember-me,['Black and White'],
Qinggan Dongwuyuan,https://www.anime-planet.com/anime/qinggan-dongwuyuan,"['Anthropomorphic', 'Chinese Animation', 'Short Episodes']",
Xiao Meirenyu de Qihuan Maoxian,https://www.anime-planet.com/anime/xiao-meirenyu-de-qihuan-maoxian,"['Fantasy', 'Chinese Animation', 'Family Friendly', 'Mermaids']","
Alt title: The New Little Mermaid: Ocean Girl
"
Monpy,https://www.anime-planet.com/anime/monpy,"['Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Nobara,https://www.anime-planet.com/anime/nobara,"['Shorts', 'Stop Motion Animation']","
Alt title: The Wild Rose
"
Kaguya-hime (1972),https://www.anime-planet.com/anime/kaguya-hime-1972,['Stop Motion Animation'],
Shou-chan no Bouken,https://www.anime-planet.com/anime/shou-chan-no-bouken,"['Black and White', 'Shorts']",
Matsubara Senshi Nanba Negiman,https://www.anime-planet.com/anime/matsubara-senshi-nanba-negiman,"['Banter', 'Educational', 'Food and Beverage', 'Promotional']",
Xi Yue Hui,https://www.anime-planet.com/anime/xi-yue-hui,"['Chinese Animation', 'Family Friendly']",
Xi You Ji: Qi Shi Er Bian,https://www.anime-planet.com/anime/xi-you-ji-qi-shi-er-bian,"['Action', 'Adventure', 'Fantasy', 'Animal Protagonists', 'Chinese Animation', 'Non-Human Protagonists', 'CG Animation']","
Alt title: A Wiz named WuKong
"
Fantastic World CMs,https://www.anime-planet.com/anime/fantastic-world-cms,"['Fantasy', 'Promotional', 'Short Episodes', 'Based on a Manga']",
Shishi Shishi: Touitten,https://www.anime-planet.com/anime/shishi-shishi-touitten,"['Action', 'Historical']",
Gregory Horror Show: Gallery Tour,https://www.anime-planet.com/anime/gregory-horror-show-gallery-tour,"['Horror', 'Supernatural', 'CG Animation', 'Original Work']",
Suicide Squad Isekai,https://www.anime-planet.com/anime/suicide-squad-isekai,"['Fantasy', 'Isekai', 'Person in a Strange World', 'Based on a Comic Book']","
Alt title: Isekai Suicide Squad
"
My Happy Marriage: Shiawase no Katachi,https://www.anime-planet.com/anime/my-happy-marriage-shiawase-no-katachi,"['Drama', 'Romance', 'Historical', 'Supernatural', 'Based on a Novel']","
Alt title: Watashi no Shiawase na Kekkon: Shiawase no Katachi
"
Sabikui Bisco 2nd Season,https://www.anime-planet.com/anime/sabikui-bisco-2nd-season,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery', 'Post-apocalyptic', 'Based on a Light Novel']",
Bastions,https://www.anime-planet.com/anime/bastions,"['Action', 'Comedy', 'Korean Animation', 'Supernatural', 'CG Animation']",
Dungeon People,https://www.anime-planet.com/anime/dungeon-people,"['Adventure', 'Comedy', 'Fantasy', 'Mystery', 'Dungeon', 'Based on a Manga']","
Alt title: Dungeon no Naka no Hito
"
Kay-chan no Enikki,https://www.anime-planet.com/anime/kay-chan-no-enikki,"['Comedy', 'Slice of Life', 'Based on a Video Game']","
Alt title: Kay's Daily Doodles
"
Mainichi JK Kikaku,https://www.anime-planet.com/anime/mainichi-jk-kikaku,[],
Tteodori Kkachi,https://www.anime-planet.com/anime/tteodori-kkachi,"['Drama', 'Sports', 'Baseball', 'Korean Animation', 'Based on a Manga']",
Ketakuma no Video,https://www.anime-planet.com/anime/ketakuma-no-video,"['Comedy', 'Animal Protagonists', 'Bears', 'Non-Human Protagonists', 'Short Episodes']",
Yeongsimi,https://www.anime-planet.com/anime/yeongsimi,"['Comedy', 'Slice of Life', 'Family Friendly', 'Korean Animation']",
Marin to Yamato: Fushigi na Nichiyoubi,https://www.anime-planet.com/anime/marin-to-yamato-fushigi-na-nichiyoubi,"['Fantasy', 'Family Friendly']",
Peter-kun no Hinotama Taiji,https://www.anime-planet.com/anime/peter-kun-no-hinotama-taiji,['Family Friendly'],
Uchi no 3 Shimai,https://www.anime-planet.com/anime/uchi-no-3-shimai,"['Comedy', 'Slice of Life', 'Family Friendly', 'Family Life']",
Teppen (1996),https://www.anime-planet.com/anime/teppen-1996,"['Action', 'School Life', 'Based on a Manga']",
Xiao Hua Xian 2,https://www.anime-planet.com/anime/xiao-hua-xian-2,"['Chinese Animation', 'Family Friendly', 'Magic']",
Shin Skyers 5 EX,https://www.anime-planet.com/anime/shin-skyers-5-ex,[],
Taeko no Nichijou 2,https://www.anime-planet.com/anime/taeko-no-nichijou-2,"['Comedy', 'Slice of Life', 'Short Episodes', 'Supernatural', 'Based on a Manga', 'Flash Animation']",
Lalalacoco II,https://www.anime-planet.com/anime/lalalacoco-ii,"['Slice of Life', 'Animal Protagonists', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes']",
Mengyou Dunhuang,https://www.anime-planet.com/anime/mengyou-dunhuang,"['Chinese Animation', 'Short Episodes']",
Gekisou! Rubenkaiser,https://www.anime-planet.com/anime/gekisou-rubenkaiser,"['Action', 'Sports', 'Cars', 'Racing', 'Original Work']",
Miao Xian Sheng,https://www.anime-planet.com/anime/miao-xian-sheng,"['Fantasy', 'Chinese Animation', 'Plants']","
Alt title: Mr. Miao
"
Hua Jianghu Zhi Xia Lan,https://www.anime-planet.com/anime/hua-jianghu-zhi-xia-lan,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Historical', 'Magic', 'Wuxia', 'CG Animation', 'Original Work']",
Wo Wei Ge Kuang,https://www.anime-planet.com/anime/wo-wei-ge-kuang,"['Chinese Animation', 'Music', 'Rock Music', 'Original Work']","
Alt titles: Crazy for the Song, Music Up
"
SMAP 2000 Concert Anime,https://www.anime-planet.com/anime/smap-2000-concert-anime,"['Action', 'Sci Fi']",
Ultimate Path Martial Arts,https://www.anime-planet.com/anime/ultimate-path-martial-arts,"['Action', 'Chinese Animation', 'Martial Arts', 'Short Episodes', 'Based on a Manga']","
Alt title: Jidao Zongshi
"
Dongfang Shenwa 2nd Season,https://www.anime-planet.com/anime/dongfang-shenwa-2nd-season,"['Adventure', 'Fantasy', 'Chinese Animation', 'Short Episodes']",
Shougong Jie,https://www.anime-planet.com/anime/shougong-jie,"['Chinese Animation', 'Family Friendly', 'Short Episodes']","
Alt title: Manual Street
"
Rubi Yoyo 2,https://www.anime-planet.com/anime/rubi-yoyo-2,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Shuimu Youjiao: Xuetang Xilie - Bai Jia Xing,https://www.anime-planet.com/anime/shuimu-youjiao-xuetang-xilie-bai-jia-xing,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",
Jin Guang Yu Jiu Jie: Mo Wuxia Feng,https://www.anime-planet.com/anime/jin-guang-yu-jiu-jie-mo-wuxia-feng,"['Action', 'Fantasy', 'Chinese Animation', 'Stop Motion Animation']",
Tiandi Fengyun Lu: Mo Lu Xuezhan,https://www.anime-planet.com/anime/tiandi-fengyun-lu-mo-lu-xuezhan,"['Action', 'Fantasy', 'Chinese Animation', 'Stop Motion Animation']","
Alt title: The Sanguinary Battle of the Devil
"
Heibai Long Lang Zhuan,https://www.anime-planet.com/anime/heibai-long-lang-zhuan,"['Action', 'Fantasy', 'Chinese Animation', 'Stop Motion Animation']",
Leyuan Shuang Bao,https://www.anime-planet.com/anime/leyuan-shuang-bao,"['Fantasy', 'Anthropomorphic', 'Chinese Animation', 'Non-Human Protagonists', 'Short Episodes']","
Alt title: Skipper & Skeeto
"
Balagencang Chuanqi,https://www.anime-planet.com/anime/balagencang-chuanqi,['Chinese Animation'],
Mabeobsonyeo Dee Dee,https://www.anime-planet.com/anime/mabeobsonyeo-dee-dee,"['Fantasy', 'Family Friendly', 'Korean Animation', 'Short Episodes']",
Rakshasa Street 3rd Season,https://www.anime-planet.com/anime/rakshasa-street-3rd-season,"['Action', 'Chinese Animation', 'Supernatural', 'Based on a Manga']","
Alt title: Zhen Hun Jie 3rd season
"
Mameko Mamekichi's NEET Everyday Life 2nd Season,https://www.anime-planet.com/anime/mameko-mamekichis-neet-everyday-life-2nd-season,"['Comedy', 'Slice of Life', 'Cats', 'Dogs', 'NEET', 'Pets', 'Based on a 4-Koma Manga', 'Based on a Manga']","
Alt title: Mamekichi Mameko NEET no Nichijou 2nd Season
"
yourness: Amulet,https://www.anime-planet.com/anime/yourness-amulet,[],
Intermission,https://www.anime-planet.com/anime/intermission,"['Based on an Eroge', 'Based on a Visual Novel']",
Shishi Shishi: Many Hero,https://www.anime-planet.com/anime/shishi-shishi-many-hero,['Vocaloid'],"
Alt title: Shishi Shishi: Me ni Hiiro
"
Synduality Noir: Part II,https://www.anime-planet.com/anime/synduality-noir-part-ii,"['Action', 'Mecha', 'Sci Fi', 'Post-apocalyptic', 'Based on a Video Game']",
Jingisukan no Jin-kun,https://www.anime-planet.com/anime/jingisukan-no-jin-kun,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Sheep', 'Short Episodes']",
Shimajirou no Wow!,https://www.anime-planet.com/anime/shimajirou-no-wow,"['Adventure', 'Slice of Life', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'CG Animation']",
Mahoutsukai ni Narenakatta Onnanoko no Hanashi.,https://www.anime-planet.com/anime/mahoutsukai-ni-narenakatta-onnanoko-no-hanashi,"['Drama', 'Fantasy', 'Magic', 'Magic School', 'Based on a Novel']",
Maabou Kasei wo Iku,https://www.anime-planet.com/anime/maabou-kasei-wo-iku,['Shorts'],
Bumper King Zapper,https://www.anime-planet.com/anime/bumper-king-zapper,"['Cars', 'Korean Animation', 'CG Animation']","
Alt title: Beompeoking Jaepeo
"
Tetsuwan Atom to Sagurou! Dosei wo Mawaru Shinpi no Hoshi Titan,https://www.anime-planet.com/anime/tetsuwan-atom-to-sagurou-dosei-wo-mawaru-shinpi-no-hoshi-titan,"['Shounen', 'Androids', 'Family Friendly', 'Non-Human Protagonists', 'Outer Space', 'Robots', 'Superheroes']",
Pleasant Goat Fun Class: Sports are Fun,https://www.anime-planet.com/anime/pleasant-goat-fun-class-sports-are-fun,"['Adventure', 'Sports', 'Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes', 'Original Work']","
Alt title: Zhi Qu Yang Xue Tang Dong Yundong Pian
"
LOVE Jeans?,https://www.anime-planet.com/anime/love-jeans,"['Action', 'Comedy']","
Alt title: SMAnime: LOVE Jeans?
"
Yisheng Zhiai,https://www.anime-planet.com/anime/yisheng-zhiai,"['Romance', 'Chinese Animation', 'Shorts']",
Ba Xian,https://www.anime-planet.com/anime/ba-xian,"['Fantasy', 'Chinese Animation']","
Alt title: Eight Immortals
"
Tongsheng Tong Qi Kan Shijie,https://www.anime-planet.com/anime/tongsheng-tong-qi-kan-shijie,"['Chinese Animation', 'Family Friendly']",
Rubi Yoyo,https://www.anime-planet.com/anime/rubi-yoyo,"['Chinese Animation', 'Family Friendly', 'Short Episodes']","
Alt title: Rubi
"
Shuimu Antusheng Tonghua Gushi,https://www.anime-planet.com/anime/shuimu-antusheng-tonghua-gushi,"['Chinese Animation', 'Short Episodes']",
Broadcast by Bibby,https://www.anime-planet.com/anime/broadcast-by-bibby,"['Abstract', 'Short Episodes', 'CG Animation']",
Haruzora to Akizora,https://www.anime-planet.com/anime/haruzora-to-akizora,"['Drama', 'Shorts']","
Alt title: Spring Sky and Fall Sky
"
Jin Guang Yu Jiu Jie: Mo Shi Fu Jie,https://www.anime-planet.com/anime/jin-guang-yu-jiu-jie-mo-shi-fu-jie,"['Action', 'Fantasy', 'Chinese Animation', 'Stop Motion Animation']",
Xuanmei Ji,https://www.anime-planet.com/anime/xuanmei-ji,"['Chinese Animation', 'Shorts']",
Di Di Zi Zhou Ji,https://www.anime-planet.com/anime/di-di-zi-zhou-ji,"['Comedy', 'Chinese Animation', 'Family Friendly', 'Short Episodes']",
Recruit Rhapsody,https://www.anime-planet.com/anime/recruit-rhapsody,"['No Dialogue', 'Shorts']","
Alt title: Shuukatsu Kyousokyouku
"
Mahoutsukai no Melody,https://www.anime-planet.com/anime/mahoutsukai-no-melody,"['Animal Protagonists', 'Cats', 'Non-Human Protagonists', 'Shorts']",
Kodomo Keiji Memetan,https://www.anime-planet.com/anime/kodomo-keiji-memetan,"['Comedy', 'Detectives', 'Based on a Manga']",
Cixi Zuo Huoche,https://www.anime-planet.com/anime/cixi-zuo-huoche,"['Chinese Animation', 'Shorts']",
Qian Ting Zong Dong Yuan: Wai Xing Baobei Jihua,https://www.anime-planet.com/anime/qian-ting-zong-dong-yuan-wai-xing-baobei-jihua,"['Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Ocean']","
Alt title: Happy Little Submarine: Space Pals
"
Kaixin Chaoren Lianmeng: Xingji Lianmeng,https://www.anime-planet.com/anime/kaixin-chaoren-lianmeng-xingji-lianmeng,"['Comedy', 'Sci Fi', 'Androids', 'Chinese Animation', 'Family Friendly', 'Robots', 'Short Episodes', 'Superheroes']",
Kaixin Chaoren Lianmeng: Nengyuan He Shouhu Zhe,https://www.anime-planet.com/anime/kaixin-chaoren-lianmeng-nengyuan-he-shouhu-zhe,"['Comedy', 'Sci Fi', 'Androids', 'Chinese Animation', 'Family Friendly', 'Robots', 'Short Episodes', 'Superheroes']",
Xin Datou Er Zi He Xiao Tou Baba: Chuanqi Doudou,https://www.anime-planet.com/anime/xin-datou-er-zi-he-xiao-tou-baba-chuanqi-doudou,"['Chinese Animation', 'Family Friendly']",
Judo-bu Monogatari,https://www.anime-planet.com/anime/judo-bu-monogatari,"['Shounen', 'Slice of Life', 'Sports', 'Hand to Hand Combat', 'Judo', 'Martial Arts', 'Based on a Manga']",
Lin Pink Pink,https://www.anime-planet.com/anime/lin-pink-pink,"['Chinese Animation', 'Shorts']","
Alt title: Ru Fen Fen
"
Kero Kero Keroppi no Sora Tobu Yume no Fune,https://www.anime-planet.com/anime/kero-kero-keroppi-no-sora-tobu-yume-no-fune,"['Animal Protagonists', 'Family Friendly', 'Frogs', 'Non-Human Protagonists', 'Sanrio Characters']",
Yuncai Mianbao 2,https://www.anime-planet.com/anime/yuncai-mianbao-2,"['Animal Protagonists', 'Anthropomorphic', 'Cats', 'Chinese Animation', 'Non-Human Protagonists', 'Short Episodes']","
Alt title: Cloud Bread 2
"
Nae Chingu Haechi,https://www.anime-planet.com/anime/nae-chingu-haechi,['Korean Animation'],
Nae Salang Ddung,https://www.anime-planet.com/anime/nae-salang-ddung,"['Family Friendly', 'Korean Animation']",
Mobile Suit SD Gundam: Paparu no Akatsuki Dai 103 Wa: Suginamu no Hanayome,https://www.anime-planet.com/anime/mobile-suit-sd-gundam-paparu-no-akatsuki-dai-103-wa-suginamu-no-hanayome,"['Comedy', 'Mecha']","
Alt title: Mobile Suit SD Gundam: Dawn of Paparu, Episode 103: Suginamu's Bride
"
Sea Cat,https://www.anime-planet.com/anime/sea-cat,"['Animal Protagonists', 'Cats', 'Educational', 'Family Friendly', 'Non-Human Protagonists', 'Ocean', 'Shorts']",
The Strongest Tank’s Labyrinth Raids: A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero’s Party,https://www.anime-planet.com/anime/the-strongest-tanks-labyrinth-raids-a-tank-with-a-rare-9999-resistance-skill-got-kicked-from-the-heros-party,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Dungeon', 'Game Elements', 'Guilds', 'Magic', 'Medieval', 'Monsters', 'Based on a Manga']","
Alt title: Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank Yuusha Party wo Tsuihou Sareru
"
Yousei Tin Tin,https://www.anime-planet.com/anime/yousei-tin-tin,"['Comedy', 'Fantasy', 'Short Episodes']",
Akuma to Himegimi,https://www.anime-planet.com/anime/akuma-to-himegimi,['Supernatural'],
Doubutsu Mura no Shouboutai,https://www.anime-planet.com/anime/doubutsu-mura-no-shouboutai,"['Educational', 'Family Friendly', 'Firefighters']",
Pleasant Goat and Big Big Wolf: Rescue Across Time,https://www.anime-planet.com/anime/pleasant-goat-and-big-big-wolf-rescue-across-time,"['Adventure', 'Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Original Work']","
Alt title: Xi Yangyang Yu Hui Tailang: Kua Shikong Jiubing
"
group_inou: CATCH,https://www.anime-planet.com/anime/group-inou-catch,"['Comedy', 'Animal Protagonists', 'Cats']",
Yun Zhong Ju San Zi,https://www.anime-planet.com/anime/yun-zhong-ju-san-zi,"['Adventure', 'Fantasy', 'Chinese Animation']",
Chenmo Zhi Lan,https://www.anime-planet.com/anime/chenmo-zhi-lan,"['Action', 'Sci Fi', 'Chinese Animation']",
